,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,755918,"San Jose, CA 95125",None,"Other situation, please describe below",2020.5.29,Reported
1,762744,"Indianapolis, IN 46220",None,None,2020.5.29,Reported
2,671658,"612 NW 3rd St, Gainesville, FL 32601",Not locked,Bike was not locked,2020.5.29,Reported
3,748552,"Bend, OR 97702",None,None,2020.5.29,None
4,748503,"Pleasant View, UT 84414",None,None,2020.5.29,Reported
5,794470,"Home garage, Roseville, MN 55113",None,None,2020.5.29,Reported
6,748453,"Pleasant View, UT 84414",None,None,2020.5.29,None
7,748454,"Pleasant View, UT 84414",None,None,2020.5.29,Reported
8,749929,"Tucson, AZ 85712",None,None,2020.5.29,Reported
0,748571,"1401 S 10th St Apt 1, Waco, TX 76706",None,None,2020.5.29,Reported
1,748428,"100 Magnolia St, Jacksonville, FL 32204",None,None,2020.5.29,None
2,748416,"Ridgewood, NY 11385",None,None,2020.5.29,None
3,752242,"Portland, OR 97204",None,None,2020.5.29,Reported
4,751622,"Portland, OR 97204",None,None,2020.5.29,Reported
5,751640,"Portland, OR 97204",None,None,2020.5.29,Reported
6,751652,"Portland, OR 97204",None,None,2020.5.29,Reported
0,751658,"Portland, OR 97204",None,None,2020.5.29,Reported
1,751659,"Portland, OR 97204",None,None,2020.5.29,Reported
2,751663,"Portland, OR 97204",None,None,2020.5.29,Reported
3,751666,"Portland, OR 97204",None,None,2020.5.29,Reported
4,751672,"Portland, OR 97204",None,None,2020.5.29,Reported
5,751677,"Portland, OR 97204",None,None,2020.5.29,Reported
6,751686,"Portland, OR 97204",None,None,2020.5.29,Reported
7,751705,"Portland, OR 97204",None,None,2020.5.29,Reported
8,752239,"Portland, OR 97204",None,None,2020.5.29,Reported
9,751650,"Portland, OR 97204",None,None,2020.5.29,Reported
0,751669,"Portland, OR 97204",None,None,2020.5.29,Reported
1,751670,"Portland, OR 97204",None,None,2020.5.29,Reported
2,748403,"Orlando, FL 32824",None,None,2020.5.29,None
3,708626,"Seattle, WA 98134",Not locked,None,2020.5.29,None
