,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,29655,"Davis, CA 95616",Not locked,Bike was not locked,2014.8.6,None
1,29515,"Portland, OR 97220",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2014.8.6,None
2,29567,"Seattle, WA 98133",Cable lock,"Lock is missing, along with the bike.",2014.8.6,Reported
3,30503,"St Louis, MO 63110",Cable lock,"Lock is missing, along with the bike.",2014.8.6,None
4,29523,"Boston, MA 02114",U-lock,"Lock was cut, and left at the scene.",2014.8.6,Reported
5,30068,"Portland, OR 97211",Other,None,2014.8.6,Reported
6,29622,"San Francisco, CA 94103",Cable lock,"Lock is missing, along with the bike.",2014.8.6,None
7,29998,"San Diego, CA 92103",Not locked,Bike was not locked,2014.8.6,Reported
8,30900,"Philadelphia, PA",None,None,2014.8.6,None
9,29519,"Portland, OR 97201",U-lock and cable,"Lock is missing, along with the bike.",2014.8.6,None
0,29603,"Portland, OR 97206",Not locked,"Other situation, please describe below.",2014.8.6,Reported
1,29649,"Herndon, VA 20170",U-lock and cable,"Lock is missing, along with the bike.",2014.8.5,Reported
2,29463,"Portland, OR 97202",Cable lock,"Lock was cut, and left at the scene.",2014.8.5,Reported
3,29544,"Milwaukie, OR 97267",Cable lock,"Lock was cut, and left at the scene.",2014.8.5,None
4,29596,"San Francisco, CA 94103",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2014.8.5,Reported
5,29499,"Chicago, IL 60647",Not locked,Bike was not locked,2014.8.5,Reported
6,29456,"Washington, DC 20003",Not locked,"Other situation, please describe below.",2014.8.5,None
0,29548,"San Francisco, CA 94110",Other,"Other situation, please describe below.",2014.8.5,Reported
1,29488,"West Hartford, CT 06107",Other,"Other situation, please describe below.",2014.8.5,Reported
2,29453,"Chicago, IL 60657",Not locked,Bike was not locked,2014.8.5,Reported
3,29537,"Denver, CO",None,"Lock was cut, and left at the scene.",2014.8.5,None
4,29450,"Chicago, IL 60657",Not locked,"Other situation, please describe below.",2014.8.5,Reported
5,35278,"Arvada, CO 80004",Not locked,"Other situation, please describe below.",2014.8.5,None
6,29512,"West Hartford, CT 06107",Other,"Other situation, please describe below.",2014.8.5,Reported
7,29485,"Philadelphia, PA",Cable lock,"Lock is missing, along with the bike.",2014.8.5,None
8,29471,"Seattle, WA 98118",Not locked,Bike was not locked,2014.8.5,Reported
0,29556,"Jacksonville, FL",Cable lock,None,2014.8.4,None
1,29608,"Baltimore, MD 21215",Not locked,Bike was not locked,2014.8.4,None
2,29435,"Portland, OR 97219",Not locked,Bike was not locked,2014.8.4,Reported
3,29481,"San Anselmo, CA 94960",None,"Lock is missing, along with the bike.",2014.8.4,None
4,29542,"Norristown, PA 19401",Cable lock,"Lock was cut, and left at the scene.",2014.8.4,None
5,29758,"Boise, ID 83706",Cable lock,"Lock is missing, along with the bike.",2014.8.4,None
6,29427,"Jacksonville, FL 32205",Cable lock,"Lock is missing, along with the bike.",2014.8.4,None
7,30385,"Portland, OR 97209",U-lock and cable,"Lock is missing, along with the bike.",2014.8.4,Reported
0,33293,"Portland, OR 97209",Other,"Other situation, please describe below.",2014.8.4,Reported
1,53617,"Portland, OR 97201",U-lock,Bike was not locked,2014.8.4,Reported
2,29430,"Portland, OR 97211",Other,"Other situation, please describe below.",2014.8.4,Reported
3,29933,"Portland, OR 97214",Not locked,Bike was not locked,2014.8.4,Reported
4,29445,"Carmichael, CA 95608",Not locked,Bike was not locked,2014.8.4,None
5,29522,"Portland, ME 04102",Not locked,None,2014.8.4,Reported
6,29388,"New York, NY 10003",U-lock,"Lock was cut, and left at the scene.",2014.8.4,None
7,29452,"Mountain View, CA 94043",Cable lock,"Lock was cut, and left at the scene.",2014.8.4,Reported
