,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,651129,"San Luis Rey/ocean front walk, San Diego, CA 92109",Cable lock,"Lock was cut, and left at the scene",2019.9.2,Reported
1,651080,"Waterloo, IA 50702",None,None,2019.9.2,None
2,653628,"Seattle, WA 98115",Not locked,Bike was not locked,2019.9.2,Reported
3,635733,"San Francisco, CA 94114",Not locked,"Other situation, please describe below",2019.9.2,Reported
4,651374,"Boston, MA 02125",Cable lock,"Lock is missing, along with the bike",2019.9.2,None
5,797499,"302 12th St. NW, Washington, DC 20004",Cable lock,None,2019.9.2,Reported
6,651049,"Seattle, WA 98115",Other,"Other situation, please describe below",2019.9.2,Reported
7,651448,"Belmont, MA 02478",Cable lock,"Lock was cut, and left at the scene",2019.9.2,None
8,651539,"New Orleans, LA 70119",Cable lock,"Lock is missing, along with the bike",2019.9.2,None
0,651491,"Milwaukee, WI 53211",Cable lock,"Lock was cut, and left at the scene",2019.9.1,Reported
1,654967,"Las Vegas, NV 89030",Not locked,"Other situation, please describe below",2019.9.1,None
2,651022,"Clackamas, OR",Not locked,None,2019.9.1,Reported
3,651104,"Salt Lake City, UT 84101",Cable lock,"Lock is missing, along with the bike",2019.9.1,Reported
4,651002,"Old Denver School Rd, Anderson, SC 29625",None,None,2019.9.1,Reported
5,652540,"Rialto, CA 92376",None,None,2019.9.1,Reported
6,649781,"Portland, OR 97239",Cable lock,"Lock was cut, and left at the scene",2019.9.1,Reported
7,650968,"Sunnyvale, CA 94086",None,None,2019.9.1,Reported
0,650876,"Pleasant Grove, UT 84062",Not locked,Bike was not locked,2019.9.1,None
1,650854,"Newark, DE 19711",None,None,2019.9.1,None
2,779936,"Seattle, WA 98146",Not locked,None,2019.9.1,None
3,651121,"New Orleans, LA 70115",None,None,2019.9.1,None
4,657393,"San Jose, CA 95117",None,None,2019.9.1,Reported
0,650785,"309 Garden Ave, Billings, MT 59101",Cable lock,"Lock was cut, and left at the scene",2019.9.1,Reported
1,650997,"1150 Fairview Ave N, Seattle, WA 98109",Other,None,2019.9.1,Reported
2,650782,"Jersey City, NJ 07302",U-lock,"Lock was cut, and left at the scene",2019.9.1,Reported
3,347474,"Seattle, WA 98107",Other,Bike was not locked,2019.9.1,Reported
4,651259,"Superior, CO 80027",Other,"Lock is missing, along with the bike",2019.9.1,Reported
5,651244,"Superior, CO 80027",Other,"Lock is missing, along with the bike",2019.9.1,Reported
