,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,4692,"Fort Collins, CO 80526",None,None,2006.1.1,None
1,4609,"Rochester, NY 14620",None,None,2006.1.1,None
2,4948,"Littleton, CO 80128",None,None,2006.1.1,None
3,4002,"Portland, OR 97205",None,None,2006.1.1,None
4,4514,"Seattle, WA 98121",None,None,2006.1.1,None
5,4811,"East Lansing, MI 48825",None,None,2006.1.1,None
6,18516,"Plano, TX 75025",None,None,2006.1.1,None
7,4563,"Austin, TX 78713",None,None,2006.1.1,None
8,4217,"San Jose, CA 95112",None,None,2005.12.31,None
9,4402,"Philadelphia, PA 19104",None,None,2005.12.27,None
0,4743,"San Diego, CA 92103",None,None,2005.12.25,None
1,4826,"Bellingham, WA 98225",None,None,2005.12.25,None
2,13091,"San Francisco, CA 94109",None,None,2005.12.24,Reported
3,4401,"Boston, MA 02114",None,None,2005.12.23,None
4,4399,"Seattle, WA 98103",None,None,2005.12.23,None
5,4397,"San Jose, CA 95125",None,None,2005.12.23,None
6,4395,"Austin, TX 78722",None,None,2005.12.22,None
7,3981,"Seattle, WA 98119",None,None,2005.12.21,None
8,4394,"San Francisco, CA 94114",None,None,2005.12.19,None
9,4384,"Santa Cruz, CA 95060",None,None,2005.12.18,None
0,4404,"Northridge, CA 91325",None,None,2005.12.15,None
1,4403,"Seattle, WA 98109",None,None,2005.12.15,None
2,4390,"Palm Springs, CA 92264",None,None,2005.12.15,None
3,4083,"Fort Lauderdale, FL 33301",None,None,2005.12.15,None
4,4338,"San Francisco, CA 94105",None,None,2005.12.15,None
5,4392,"Seattle, WA 98112",None,None,2005.12.14,None
6,4080,"Denver, CO 80202",None,None,2005.12.13,None
7,4742,"San Jose, CA 95192",None,None,2005.12.13,None
8,4861,"Albuquerque, NM 87544",None,None,2005.12.11,None
9,4386,"Santa Monica, CA 90401",None,None,2005.12.10,None
0,4385,"Seattle, WA 98103",None,None,2005.12.9,None
1,4079,"Chapel Hill, NC 27516",None,None,2005.12.5,None
2,4379,"Salem, OR 97302",None,None,2005.12.3,None
3,3979,"Everett, WA 98205",None,None,2005.12.2,None
