,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,391401,"San Francisco, CA 94110",Not locked,Bike was not locked,2018.4.27,Reported
1,391047,"Moorhead, MN 56560",Cable lock,"Lock is missing, along with the bike.",2018.4.27,None
2,392683,"New Orleans, LA 70117",None,None,2018.4.27,Reported
3,395801,"Eugene, OR 97404",None,None,2018.4.27,Reported
4,390298,"Pittsburgh, PA 15224",Not locked,Bike was not locked,2018.4.27,Reported
5,390674,"Seattle, WA 98115",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.4.27,Reported
6,390687,"Seattle, WA 98117",None,None,2018.4.27,None
7,390471,"Salt Lake City, UT 84111",Cable lock,"Lock was cut, and left at the scene.",2018.4.27,Reported
8,390341,"Oakland, CA 94609",None,None,2018.4.27,Reported
0,390370,"West Los Angeles, CA 90064",Cable lock,"Lock is missing, along with the bike.",2018.4.27,None
1,392685,"New Orleans, LA 70117",None,None,2018.4.27,Reported
2,396041,"Eugene, OR 97404",None,None,2018.4.27,Reported
3,391612,"Rochester, NY 14605",Not locked,Bike was not locked,2018.4.27,Reported
4,390305,"Riverside, CA 92501",Not locked,Bike was not locked,2018.4.27,Reported
5,559189,"Richardson, TX 75082",Not locked,Bike was not locked,2018.4.26,None
6,408751,"Palo Alto, CA 94306",Chain with padlock,None,2018.4.26,Reported
7,390236,"New Orleans, LA 70117",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.4.26,Reported
0,390235,"Minneapolis, MN 55403",U-lock,"Lock is missing, along with the bike.",2018.4.26,Reported
1,390243,"Pittsburgh, PA 15213",Cable lock,"Lock was cut, and left at the scene.",2018.4.26,None
2,390295,"Roxbury, MA 02119",U-lock,"Lock is missing, along with the bike.",2018.4.26,Reported
3,390293,"Chicago, IL 60607",U-lock,"Lock is missing, along with the bike.",2018.4.26,Reported
4,390393,"Portland, OR 97214",None,None,2018.4.26,Reported
5,390209,"New Orleans, LA 70125",None,"Other situation, please describe below.",2018.4.26,Reported
6,390272,"Portland, OR 97218",None,None,None,None
7,390178,"Sunnyvale, CA 94089",Not locked,"Other situation, please describe below.",2018.4.26,Reported
8,390347,"Seattle, WA 98195",Heavy duty bicycle security chain,None,2018.4.26,None
9,390402,"College Park, MD 20740",U-lock,Bike was not locked,2018.4.26,None
0,390322,"Los Angeles, CA 90034",U-lock and cable,"Other situation, please describe below.",2018.4.26,Reported
1,395570,"Seattle, WA 98107",Cable lock,None,2018.4.26,None
2,390291,"College Park, MD 20742",None,None,2018.4.26,Reported
3,390294,"Minneapolis, MN 55421",Cable lock,"Lock is missing, along with the bike.",2018.4.26,None
4,390259,"San Francisco, CA 94133",None,None,2018.4.26,None
5,391456,"Seattle, WA 98144",None,None,2018.4.26,Reported
6,390385,"Oakland, CA 94618",Not locked,None,2018.4.26,Reported
7,390311,"Seattle, WA 98115",Not locked,None,2018.4.26,Reported
8,390151,"San Francisco, CA 94103",None,None,2018.4.25,None
0,938966,"Boulder, CO 80302",Not locked,None,2018.4.25,None
1,390096,"New Orleans, LA 70115",None,None,2018.4.25,None
2,390105,"Minneapolis, MN 55414",Cable lock,"Lock is missing, along with the bike.",2018.4.25,Reported
3,390149,"Sunnyvale, CA 94086",Chain with padlock,"Lock is missing, along with the bike.",2018.4.25,None
4,392544,"Portland, OR 97212",None,None,2018.4.25,Reported
5,125299,"Philadelphia, PA 19130",Other,"Other situation, please describe below.",2018.4.25,Reported
6,390175,"Portland, OR 97202",None,None,2018.4.25,Reported
7,390087,"Tucson, AZ 85716",None,None,2018.4.25,Reported
8,390152,"Laguna Woods, CA 92637",Other,"Other situation, please describe below.",2018.4.25,Reported
0,397998,"New Orleans, LA 70122",None,None,2018.4.25,Reported
1,390170,"New Orleans, LA",None,None,2018.4.25,None
2,374255,"Portland, OR 97232",U-lock,"Lock was cut, and left at the scene.",2018.4.25,None
3,390292,"Seattle, WA 98144",None,None,2018.4.25,Reported
4,392340,"Portland, OR 97206",Cable lock,"Lock was cut, and left at the scene.",2018.4.25,Reported
5,390179,"Northridge, CA 91325",None,None,2018.4.25,Reported
6,390134,"New Orleans, LA 70116",None,None,2018.4.25,None
7,390097,"New Orleans, LA 70115",None,None,2018.4.25,None
8,391376,"Hawthorne, CA 90250-2724",Not locked,"Other situation, please describe below.",2018.4.25,Reported
0,390056,"San Diego, CA 92109",None,None,2018.4.24,None
1,390040,"Lincoln, NE 68503",None,None,2018.4.24,None
2,603116,"Louisville, KY 40204",Cable lock,"Lock is missing, along with the bike.",2018.4.24,Reported
3,671196,"Truman State University, Kirksville, MO 63501",Cable lock,None,2018.4.24,None
4,390016,"San Francisco, CA 94110",Not locked,"Other situation, please describe below.",2018.4.24,Reported
5,376128,"Oakland, CA 94610",U-lock,None,2018.4.24,Reported
6,389981,"Ann Arbor, MI 48109",U-lock and cable,None,2018.4.24,None
7,390028,"Sunnyvale, CA 94086",Cable lock,"Lock was cut, and left at the scene.",2018.4.24,Reported
8,390124,"Cambridge, MA 02139",Chain with padlock,"Other situation, please describe below.",2018.4.24,Reported
9,390266,"Tucson, AZ 85716",None,None,2018.4.24,Reported
0,391109,"St. Paul, MN 55116",Not locked,"Lock is missing, along with the bike.",2018.4.24,Reported
1,390038,"Winona, MN 55987",U-lock,"Other situation, please describe below.",2018.4.24,None
2,390396,"Portland, OR 97214",None,None,2018.4.24,Reported
3,390039,"Denver, CO 80218-3406",Not locked,Bike was not locked,2018.4.24,Reported
4,389984,"Richardson, TX 75082",None,None,2018.4.24,Reported
5,390163,"Brooklyn, NY 11233",Cable lock,"Lock was cut, and left at the scene.",2018.4.24,None
6,390022,"San Francisco, CA 94110",Not locked,"Other situation, please describe below.",2018.4.24,Reported
7,117729,"Seattle, WA 98109",Cable lock,"Lock is missing, along with the bike.",2018.4.24,Reported
8,389998,"Oakland, CA 94612",U-lock and cable,"Lock is missing, along with the bike.",2018.4.24,Reported
0,390267,"Tucson, AZ 85716",None,None,2018.4.24,Reported
1,390061,"Oakland, CA 94612",Two U-locks,"Lock is missing, along with the bike.",2018.4.24,Reported
2,390031,"Boston, MA 02121",Not locked,Bike was not locked,2018.4.24,Reported
3,391531,"Seattle, WA 98107",Chain with padlock,"Lock is missing, along with the bike.",2018.4.24,Reported
4,390098,"New Orleans, LA 70116",None,None,2018.4.24,None
5,390262,"Tucson, AZ 85716",None,None,2018.4.24,Reported
6,390511,"Los Angeles, CA 90064",U-lock,"Lock is missing, along with the bike.",2018.4.24,Reported
7,390030,"Portland, OR 97203",U-lock,Bike was not locked,2018.4.24,Reported
8,390527,"Los Angeles, CA 90064",U-lock,"Lock is missing, along with the bike.",2018.4.24,Reported
0,389972,"Buffalo, NY 14216",None,None,2018.4.23,None
1,389951,"Somerville, MA 02144",None,None,2018.4.23,None
2,390109,"Salem, OR 97305",None,None,2018.4.23,None
3,390021,"Norman, OK 73019",U-lock,"Other situation, please describe below.",2018.4.23,None
4,389931,"Issaquah, WA 98027",None,None,2018.4.23,Reported
5,389957,"Gresham, OR 97030",Not locked,Bike was not locked,2018.4.23,None
6,390253,"Saint Paul, MN 55105",Not locked,Bike was not locked,2018.4.23,Reported
7,390987,"Issaquah, WA 98027",Cable lock,"Lock is missing, along with the bike.",2018.4.23,Reported
8,389956,"San Francisco, CA 94110",U-lock and cable,"Lock was cut, and left at the scene.",2018.4.23,Reported
