,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,712053,"Dalton pike, Cleveland, TN 37323",None,None,2020.4.16,None
1,714377,"1869 Turk St, San Francisco, CA 94115",Not locked,"Other situation, please describe below",2020.4.16,None
2,712013,"Independence, KS",None,None,2020.4.16,None
3,725388,"350 Palos Verdes Blvd., Redondo Beach, CA 90277",U-lock and cable,"Other situation, please describe below",2020.4.16,None
4,713662,"4311 Alcove Ave unit 14, Studio City, CA 91604",None,None,2020.4.16,None
5,712198,"San Francisco, CA 94114",None,None,2020.4.16,Reported
6,716140,"Seattle, WA 98118",None,None,2020.4.16,None
7,712020,"New Orleans, LA 70130",None,None,2020.4.16,None
0,702123,"Topeka, KS 66608",Not locked,Bike was not locked,2020.4.16,None
1,712152,"San Francisco, CA 94117",Two U-locks,"Lock was cut, and left at the scene",2020.4.16,Reported
2,712694,"2053 Filbert St, San Francisco, CA 94123",U-lock and cable,None,2020.4.16,None
3,749027,"New Orleans, LA 70119",None,None,2020.4.16,None
4,718916,"Houston, TX 77055",U-lock and cable,Bike was not locked,2020.4.16,Reported
5,714519,"Seattle, WA 98109",None,None,2020.4.15,Reported
6,711879,"San Marcos, CA 92078",None,None,2020.4.15,None
7,676943,"Independence, KS",None,None,2020.4.15,None
8,712420,"639 S Bernardo Ave, Sunnyvale, CA 94087",None,None,2020.4.15,Reported
9,712621,"Tucson, AZ 85706",None,None,2020.4.15,Reported
0,711780,"Seattle, WA 98105",U-lock and cable,"Lock was cut, and left at the scene",2020.4.15,None
1,713601,"Portola Valley, CA 94028",Cable lock,None,2020.4.15,Reported
2,677797,"Independence, KS",None,None,2020.4.15,None
3,715069,"Salt Lake City, UT 84104",Cable lock,"Lock was cut, and left at the scene",2020.4.15,Reported
4,864737,"New Orleans, LA 70130",None,None,2020.4.15,None
5,693625,"New Orleans, LA 70116",Not locked,None,2020.4.15,Reported
6,711681,"San, CA 94131",None,None,2020.4.15,None
7,714267,"Hallandale Beach, FL 33009",None,None,2020.4.15,Reported
8,711905,"Seattle, WA 98102",U-lock,"Lock is missing, along with the bike",2020.4.15,Reported
0,711857,"Seattle, WA 98119",None,None,2020.4.15,Reported
1,711611,"Silverdale, WA 98383",None,None,2020.4.15,None
2,711590,"Eugene, OR 97401",None,None,2020.4.15,None
3,714654,"25981 Avenida Cabrillo, San Juan Capistrano, CA 92675",Not locked,None,2020.4.15,Reported
4,711531,"Wildwood school, Middletown, OH 45042",Not locked,Bike was not locked,2020.4.15,Reported
5,711528,"Oakland, CA 94607",Heavy duty bicycle security chain,"Lock was cut, and left at the scene",2020.4.15,Reported
6,711527,"Washington, DC 20009",Cable lock,"Lock is missing, along with the bike",2020.4.15,None
7,711522,"Salt Lake City, UT 84103",None,None,2020.4.15,None
0,711696,"Portland, OR 97206",None,None,2020.4.15,Reported
1,712359,"Portland, OR 97266-____",Cable lock,"Lock was cut, and left at the scene",2020.4.15,Reported
2,712667,"Denver, CO 80218",U-lock,None,2020.4.15,None
3,712805,"Denver, CO 80218",U-lock,None,2020.4.15,None
4,934444,"5209 Renton Ave S, Seattle, WA 98118",U-lock and cable,"Lock was cut, and left at the scene",2020.4.15,Reported
5,711629,"Palo Alto, CA 94305",Not locked,Bike was not locked,2020.4.15,None
6,919057,"Portland, OR 97211",Other,"Lock is missing, along with the bike",2020.4.15,Reported
7,713953,"Salt Lake City, UT 84103",None,None,2020.4.15,Reported
8,696584,"Denver, CO 80218",Other,"Lock was cut, and left at the scene",2020.4.15,Reported
9,711431,"Klamath Falls, OR 9760",None,None,2020.4.15,None
0,711455,"Concord, CA 94519",Not locked,Bike was not locked,2020.4.15,Reported
1,711408,"New Orleans, LA 70117",None,None,2020.4.14,None
2,725660,"San Francisco, CA 94110",Other,"Other situation, please describe below",2020.4.14,Reported
3,711302,"1200 Pleasant St., Des Moines, IA 50309",None,None,2020.4.14,Reported
4,711317,"1248 121st ave NE, Bellevue, WA 98005",None,None,2020.4.14,None
5,704326,"Berkly, CO 80221",Not locked,None,2020.4.14,None
6,683952,"Wilmington, CA",None,None,2020.4.14,None
0,711207,"1255 S College St, Auburn, AL 36832",Cable lock,"Lock is missing, along with the bike",2020.4.14,None
1,711349,"Seattle, WA 98122",Not locked,None,2020.4.14,None
2,711360,"Seattle, WA 98122",Not locked,None,2020.4.14,None
3,711436,"Collaborative Health Center, Klamath Falls, OR 97601",None,None,2020.4.14,None
4,711817,"San Francisco, CA 94158-1714",Heavy duty bicycle security chain,"Lock was cut, and left at the scene",2020.4.14,Reported
5,845436,"West Valley City, UT 84119",Not locked,Bike was not locked,2020.4.14,Reported
6,711161,"Los Angeles, CA 90034",Two U-locks,"Other situation, please describe below",2020.4.14,Reported
7,711146,"Chicago, IL 60607",None,None,2020.4.14,None
8,711138,"Portland, OR 97214",None,None,2020.4.14,None
0,710847,"San Francisco, CA 94111-2677",U-lock,"Other situation, please describe below",2020.4.14,None
1,711142,"Seattle, WA 98105",Cable lock,"Lock was cut, and left at the scene",2020.4.14,Reported
2,711226,"Seattle, WA 98105",Cable lock,"Lock was cut, and left at the scene",2020.4.14,Reported
3,711171,"Mid City , New Orleans, LA 70119",None,None,2020.4.14,None
4,711004,"Charlotte, NC 28211",None,None,2020.4.14,Reported
5,712094,"Chico, CA 95926",Cable lock,"Lock was cut, and left at the scene",2020.4.14,None
6,718920,"Woodinville, WA 98077",Other,"Other situation, please describe below",2020.4.14,Reported
0,719435,"Woodinville, WA 98072",None,None,2020.4.14,None
1,679828,"Eugene, OR 97402",None,None,2020.4.14,None
2,577186,"Seattle, WA 98103",None,None,2020.4.14,Reported
3,710938,"Houston, TX 77056",Cable lock,"Lock was cut, and left at the scene",2020.4.14,Reported
4,728973,"Menlo Park, CA 94025",None,None,2020.4.13,Reported
5,710929,"Geneva, NY 14456",Cable lock,"Lock was cut, and left at the scene",2020.4.13,None
6,711168,"N Gaia Place, Tucson, AZ 85745",None,None,2020.4.13,None
7,696249,"Austin, TX 78701",U-lock,"Lock is missing, along with the bike",2020.4.13,Reported
0,710871,"Brooklyn, NY 11201",None,None,2020.4.13,None
1,710640,"516 S Oak Knoll Ave, Pasadena, CA 91101",Cable lock,"Lock was cut, and left at the scene",2020.4.13,Reported
2,710918,"Portland, OR 97217",None,None,2020.4.13,Reported
3,741965,"Enfield, CT 06082",None,"Lock is missing, along with the bike",2020.4.13,Reported
4,704240,"Kenmore, WA",None,None,2020.4.13,None
5,710835,"New Orleans, LA 70130",None,None,2020.4.13,None
6,710907,"Lakewood, CA 90713",None,None,2020.4.13,None
7,711143,"New Orleans, LA 70113",None,None,2020.4.13,Reported
