,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,114192,"Denver, CO 80205",None,"Object that bike was locked to was broken, removed, or otherwise compromised.",2017.4.9,Reported
1,114291,"New Orleans, LA 70116",Cable lock,"Lock was cut, and left at the scene.",2017.4.9,None
2,114163,"Los Angeles, CA 90034",U-lock,None,2017.4.9,None
3,114193,"New Orleans, LA 70118",Cable lock,"Lock was cut, and left at the scene.",2017.4.9,Reported
4,114181,"Springfield, MO 65806",None,None,2017.4.9,Reported
5,118864,"Seattle, WA 98121",Cable lock,"Lock was cut, and left at the scene.",2017.4.9,Reported
6,114325,"Seattle, WA 981024795",U-lock and cable,"Lock is missing, along with the bike.",2017.4.9,Reported
7,114149,"Denver, CO 80214",Cable lock,"Lock was cut, and left at the scene.",2017.4.9,Reported
8,114147,"Seattle, WA 98103",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2017.4.9,Reported
0,55629,"Portland, OR 97215",Cable lock,"Lock was cut, and left at the scene.",2017.4.9,Reported
1,114218,"Tacoma, WA 98406",Cable lock,"Lock is missing, along with the bike.",2017.4.9,None
2,114303,"North Hollywood, CA 91601",None,None,2017.4.9,Reported
3,114235,"San Francisco, CA",U-lock and cable,"Lock was cut, and left at the scene.",2017.4.9,None
4,114329,"Brooklyn, NY 11215",Not locked,None,2017.4.9,None
5,114179,"Brooklyn, NY 11201",U-lock,"Lock is missing, along with the bike.",2017.4.9,None
6,114124,"San Francisco, CA",None,None,2017.4.8,None
7,114034,"Boston, MA 02115",None,None,2017.4.8,None
8,114038,"Blaine, MN 55449",None,None,2017.4.8,None
9,114146,"Minneapolis, MN 55408",Cable lock,"Lock was cut, and left at the scene.",2017.4.8,Reported
0,114172,"New Orleans, LA 70117",None,None,2017.4.8,None
1,114503,"Salt Lake, UT 84103",None,None,2017.4.8,Reported
2,114012,"Everett, WA 98201",Heavy duty bicycle security chain,Bike was not locked,2017.4.8,Reported
3,114495,"Baton Rouge, LA 70817",Not locked,Bike was not locked,2017.4.8,None
4,114222,"College Park, MD 20743",Cable lock,"Lock is missing, along with the bike.",2017.4.8,Reported
5,114352,"San Francisco, CA 94117",None,None,2017.4.8,None
6,114213,"Mountain View, CA 94043",Chain with padlock,"Lock is missing, along with the bike.",2017.4.8,Reported
7,114167,"New Orleans, LA 70121",Cable lock,"Lock is missing, along with the bike.",2017.4.8,None
8,114505,"Salt Lake City, UT 84103",None,None,2017.4.8,Reported
0,114365,"Hoboken, NJ 07030",None,None,2017.4.8,Reported
1,114353,"San Francisco, CA 94117",None,None,2017.4.8,None
2,122334,"San Francisco, CA 94158",U-lock and cable,"Lock is missing, along with the bike.",2017.4.8,Reported
3,114151,"Houston, TX 77002",Cable lock,"Lock is missing, along with the bike.",2017.4.8,None
