,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,8655,"Brookline, MA 02445",None,None,2008.10.8,None
1,6952,"Columbus, OH 43212",None,None,2008.10.8,None
2,8744,"Houston, TX 77055",None,None,2008.10.7,None
3,8634,"Robbinsdale, MN 55422",None,None,2008.10.7,None
4,8647,"San Jose, CA 95126",None,None,2008.10.7,None
5,6000,"Statesboro, GA 30458",None,None,2008.10.7,None
6,6004,"Portland, OR 97203",None,None,2008.10.6,None
7,6961,"Sunnyvale, CA 94086",None,None,2008.10.6,None
8,10411,"Portland, OR 97202",None,None,2008.10.6,None
9,10617,"Davis, CA 95616",None,None,2008.10.6,None
0,19295,"Washington, DC 20016",None,None,2008.10.6,None
1,8646,"Lexington, KY 40507",None,None,2008.10.6,None
2,8650,"Urbana, IL 61801",None,None,2008.10.5,None
3,5997,"Ames, IA 50014",None,None,2008.10.5,None
4,6951,"Newport News, VA 23606",None,None,2008.10.5,None
5,8622,"St. Petersburg, FL 33705",None,None,2008.10.5,None
6,8689,"Crownsville, MD 21032",None,None,2008.10.5,None
7,11150,"Pomona, CA 91767",None,None,2008.10.5,None
8,8626,"Redmond, WA 98052",None,None,2008.10.4,None
9,6517,"Playa Del Rey, CA 90293",None,None,2008.10.4,None
0,11147,"Knoxville, TN 37916",None,None,2008.10.4,None
1,8616,"Washington, DC 20003",None,None,2008.10.3,None
2,13383,"Reno, NV 89503",None,None,2008.10.3,None
3,8628,"Stanford, CA 94305",None,None,2008.10.3,None
4,8621,"Las Vegas, NV 89154",None,None,2008.10.3,None
5,8614,"Kent, WA 98032",None,None,2008.10.2,None
6,18519,"San Antonio, TX 78207",None,None,2008.10.2,Reported
7,10610,"Los Angeles, CA 90007",None,None,2008.10.2,None
0,10613,"Denver, CO 80211",None,None,2008.10.2,None
1,10526,"B Altimore, MD 21202",None,None,2008.10.1,None
2,8872,"Hermosa Beach, CA 90254",None,None,2008.10.1,None
3,59553,"Reno, NV 89509",None,None,2008.10.1,None
4,6208,"Burbank, CA 91506",None,None,2008.10.1,None
5,9279,"Colorado Springs, CO 80903",None,None,2008.10.1,None
6,73655,"Amherst, MA 01003",None,None,2008.10.1,None
7,8591,"Herriman, UT 84096",None,None,2008.10.1,None
8,6477,"Saint Louis, MO 63108",None,None,2008.10.1,None
9,6503,"Omaha, NE 68144",None,None,2008.10.1,None
0,7143,"Tempe, AZ 85281",None,None,2008.10.1,None
1,8710,"Cardiff By The Sea, CA 92007",None,None,2008.10.1,None
2,10304,"Stillwater, OK 74078",None,None,2008.10.1,None
