,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,670233,"1100 Texas St NE, Albuquerque, NM 87110",None,None,2019.10.27,None
1,670763,"Tucson, AZ 85711",None,None,2019.10.27,Reported
2,670761,"Tucson, AZ 85711",None,None,2019.10.27,Reported
3,670759,"Tucson, AZ 85711",None,None,2019.10.27,Reported
4,671285,"Denver, CO 80206",Cable lock,"Lock was cut, and left at the scene",2019.10.27,Reported
5,97868,"Tucson, AZ 85719",None,None,2019.10.27,Reported
6,933585,"Eugene, OR 97402",None,None,2019.10.27,Reported
7,670196,"Seattle, WA 98122",None,None,2019.10.27,None
8,670715,"206 E 13th Ave, Denver, CO 80203",U-lock,"Lock is missing, along with the bike",2019.10.27,Reported
9,670676,"Austin, TX 78751",Other,"Other situation, please describe below",2019.10.27,Reported
0,670257,"Reno, NV 89503",U-lock and cable,"Lock was cut, and left at the scene",2019.10.27,Reported
1,670192,"Ballard/Freemont, Seattle, WA 98103",None,None,2019.10.26,Reported
2,670248,"New Orleans, LA 70130",None,None,2019.10.26,None
3,670169,"Los Angeles, CA 90027",Cable lock,"Lock was cut, and left at the scene",2019.10.26,Reported
4,671389,"Toomer Elementary 65 Rogers Street, Atlanta, GA 30317",Cable lock,"Lock is missing, along with the bike",2019.10.26,Reported
5,670408,"Minneapolis, MN 55401",U-lock and cable,"Lock was cut, and left at the scene",2019.10.26,Reported
0,670119,"Boulder, CO 80301-3755",Other,None,2019.10.26,None
1,670115,"Portland, OR 97214",None,Bike was not locked,2019.10.26,Reported
2,648459,"Las Cruces, NM 88003",None,None,2019.10.26,None
3,670069,"Bellingham, WA 98225",None,None,2019.10.26,None
4,670079,"533 Saint Charles Avenue, Atlanta, GA 30308",Not locked,None,2019.10.26,Reported
5,411567,"Pittsburgh, PA 15213",Cable lock,None,2019.10.26,None
6,670726,"50 Q St NE, Washington, DC 20002",Other,"Other situation, please describe below",2019.10.26,None
0,672166,"Seattle, WA 98103-8678",U-lock,"Lock is missing, along with the bike",2019.10.26,Reported
1,670021,"Grand Rapids, MI 49548",None,None,2019.10.26,None
2,670007,"San Francisco, CA 94118",None,None,2019.10.26,Reported
3,625195,"Pittsburgh, PA 15232",None,None,2019.10.26,Reported
4,669945,"N State and E Washington, Chicago, IL 60611",None,None,2019.10.26,None
5,669986,"Washington, DC 20036",U-lock and cable,"Lock is missing, along with the bike",2019.10.26,Reported
6,670832,"Seattle, WA 98112",U-lock,"Other situation, please describe below",2019.10.26,None
7,695113,"2210 Arthur st NE, Minneapolis, MN 55418",Not locked,Bike was not locked,2019.10.26,None
8,670745,"Davis, CA 95616",Cable lock,"Lock is missing, along with the bike",2019.10.26,Reported
0,670469,"Austin, TX 78705",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2019.10.26,Reported
1,789048,"Minneapolis, MN 55406",None,None,2019.10.26,None
2,670150,"Mountain View, CA 94043",Other,"Lock was cut, and left at the scene",2019.10.26,None
3,669889,"510 sterling drive apt. 104, Bellingham, WA 98226",None,None,2019.10.25,None
4,669829,"Boise, ID 83702-7220",None,None,2019.10.25,Reported
5,669877,"Las Vegas, NV 89122",None,None,2019.10.25,None
0,670463,"1653 Highland St., Columbus, OH 43201",None,None,2019.10.25,None
1,669842,"1401N Alder, Ellensburg, WA 98926",U-lock and cable,"Lock was opened, and left unharmed at the scene",2019.10.25,None
2,669839,"Massillon, OH 44646",None,None,2019.10.25,Reported
3,669833,"3616 E Hermes Dr, Salt Lake City, UT 84124",Not locked,None,2019.10.25,Reported
4,669817,"Westminster, CO 80020",None,"Other situation, please describe below",2019.10.25,Reported
5,669815,"Westminster, CO 80020",None,None,2019.10.25,Reported
0,669745,"Charleston, SC 29407",None,None,2019.10.25,None
1,669853,"Seattle, WA 98102-3884",None,None,2019.10.25,Reported
2,670735,"Montclair, NJ 07042",Cable lock,"Lock was cut, and left at the scene",2019.10.25,Reported
3,673442,"7707 Sycamore street, New Orleans, LA 70118",Cable lock,"Lock was cut, and left at the scene",2019.10.25,None
4,669693,"9400 E State Rte 350, Raytown, MO 64133",None,None,2019.10.25,None
0,670553,"2326 N Flint Ave, Portland, OR 97227",Other,None,2019.10.24,None
1,669653,"15600 NE 8th Street, Bellevue, WA 98008",None,None,2019.10.24,Reported
2,669644,"New Haven, CT 06511",None,None,2019.10.24,None
3,664342,"Studio City, CA 91423",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2019.10.24,None
4,669646,"Minneapolis, MN 55417",None,None,2019.10.24,Reported
5,657934,"Portland, OR 97206",U-lock,"Lock was cut, and left at the scene",2019.10.24,None
6,670963,"Target parking lot, 14391 Chantilly Crossing Ln, Chantilly, VA 20151",Not locked,None,2019.10.24,None
7,669632,"1332 Philip Street , New Orleans, LA 70130",None,None,2019.10.24,None
8,669638,"991 W El Camino Real, Sunnyvale, CA 94086",Not locked,Bike was not locked,2019.10.24,Reported
0,673900,"Hayes St and Gough St, San Francisco, CA 94102",Not locked,Bike was not locked,2019.10.24,Reported
1,670181,"299 Cottage St NE, Salem, OR 97301",None,None,2019.10.24,Reported
2,669754,"New Orleans, LA 70130",None,None,2019.10.24,None
3,669625,"Aurora, CO 80017",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2019.10.24,Reported
4,669593,"Sunnyvale, CA 94086",Cable lock,"Lock is missing, along with the bike",2019.10.24,Reported
5,669586,"Sunnyvale, CA 94086",Cable lock,"Lock is missing, along with the bike",2019.10.24,Reported
6,647805,"Ramsey, MN 55303",U-lock,"Lock is missing, along with the bike",2019.10.24,None
0,669561,"920 westcott st, Houston, TX 77007",None,None,2019.10.24,None
1,669497,"2566 N Willis Blvd, Portland, OR 97217",None,None,2019.10.24,None
2,669494,"Seattle, WA 98119",U-lock,"Lock is missing, along with the bike",2019.10.24,None
3,669488,"Minneapolis, MN 55407",None,None,2019.10.24,None
4,669498,"4003 N Williams Ave, OR 97227",None,None,2019.10.24,Reported
5,676280,"Redwood City, CA 94063",Cable lock,"Other situation, please describe below",2019.10.24,Reported
