,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,13931,"Salt Lake City, UT 84105",None,None,2010.9.8,Reported
1,19872,"San Francisco, CA 94117",None,None,2010.9.8,None
2,19976,"Portland, OR 97214",None,None,2010.9.8,Reported
3,19601,"Boulder, CO 80302",None,None,2010.9.7,Reported
4,12284,"Portland, OR 97232",None,None,2010.9.7,Reported
5,13921,"Bethesda, MD 20815",None,None,2010.9.7,Reported
6,14093,"Austin, TX 78705",None,None,2010.9.7,None
7,17530,"Chicago, IL 60614",None,None,2010.9.7,Reported
8,14902,"Pocatello, ID 83204",None,None,2010.9.7,None
9,19844,"Atlanta, GA 30303",None,None,2010.9.7,None
0,14887,"Portland, OR 97232",None,None,2010.9.7,Reported
1,15066,"Spokane, WA 99204",None,None,2010.9.6,Reported
2,13949,"Ocean, NJ 07712",None,None,2010.9.6,None
3,14860,"Portland, OR 97212",None,None,2010.9.6,Reported
4,13914,"Portland, OR 97214",None,None,2010.9.6,None
5,15309,"Austin, TX 78705",None,None,2010.9.6,Reported
6,13947,"Portland, OR 97214",None,None,2010.9.6,Reported
7,19837,"Portland, OR 97211",None,None,2010.9.6,None
8,16836,"Hyattsville, MD 20781",None,None,2010.9.6,None
9,14857,"Portland, OR 97202",None,None,2010.9.6,None
0,13944,"Portland, OR 97212",None,None,2010.9.6,Reported
1,16830,"Portland, OR 97203",None,None,2010.9.5,None
2,14858,"Murray, UT 84123",None,None,2010.9.5,Reported
3,16858,"District Of Columbia, DC 20560",None,None,2010.9.5,Reported
4,17510,"Seattle, WA 98103",None,None,2010.9.5,Reported
5,19946,"Telluride, CO 81435",None,None,2010.9.5,Reported
6,19904,"Portland, OR 97203",None,None,2010.9.5,None
7,14849,"Portland, OR 97214",None,None,2010.9.5,Reported
8,17533,"District Of Columbia, DC 20560",None,None,2010.9.5,Reported
9,20302,"Canton, NY 13617",None,None,2010.9.5,None
0,14850,"Mountain View, CA 94043",None,None,2010.9.5,Reported
1,13896,"Seattle, WA 98103",None,None,2010.9.5,Reported
