,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,613375,"Chicago, IL 60647",U-lock and cable,"Lock was cut, and left at the scene.",2019.5.21,Reported
1,613417,"Portland, OR",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2019.5.21,Reported
2,613159,"Wal-Mart 2753 Eastland CenterDr, West Covina, CA 91791",None,None,2019.5.21,None
3,613161,"21250 Hawthorne Blvd, Torrance, CA 90503",Cable lock,None,2019.5.21,None
4,613137,"Santa Rosa, CA 95403",Not locked,Bike was not locked,2019.5.20,Reported
5,82922,"Berkeley, CA 94703",Not locked,"Other situation, please describe below.",2019.5.20,Reported
6,613192,"Washington, DC 20010",Cable lock,"Lock was cut, and left at the scene.",2019.5.20,Reported
7,613114,"5625 Bay St, Emeryville, CA 94608",U-lock,"Lock was opened, and left unharmed at the scene.",2019.5.20,Reported
0,613094,"Ann Arbor, MI 48103",Other,"Other situation, please describe below.",2019.5.20,Reported
1,613275,"Intersection of Centennial and Vindicator, Colorado Springs, CO 80919",Not locked,None,2019.5.20,None
2,613158,"8040 W 3rd Street, Los Angeles, CA 90048",U-lock,"Lock was cut, and left at the scene.",2019.5.20,Reported
3,613057,"1135 Downing St, Denver, CO 80218",Not locked,Bike was not locked,2019.5.20,Reported
4,613041,"2700 Guadalupe St , Austin, TX 78705",None,None,2019.5.20,None
5,613169,"Oakland, CA 94606",U-lock and cable,"Lock was cut, and left at the scene.",2019.5.20,None
6,613064,"Portland, OR 97214",None,None,2019.5.20,Reported
7,612940,"Duluth, MN 55802",None,None,2019.5.20,None
0,613230,"Fresno, CA 93704",Not locked,"Other situation, please describe below.",2019.5.20,Reported
1,612958,"2223 24th Ave East, Seattle, WA 98112",Other,"Other situation, please describe below.",2019.5.20,Reported
2,612916,"Russell Lane, San Diego, CA 92093",U-lock and cable,"Lock is missing, along with the bike.",2019.5.20,None
3,612971,"New Orleans, LA 70118",None,None,2019.5.20,None
4,613044,"New Orleans, LA 70118",None,None,2019.5.20,Reported
5,613732,"Charleston, SC 29403",Cable lock,"Lock was cut, and left at the scene.",2019.5.20,None
6,612909,"Mercer Island, WA 98040",None,None,None,Reported
0,613050,"Chicago, IL 60637",U-lock and cable,"Lock was opened, and left unharmed at the scene.",2019.5.20,None
1,613416,"New Orleans, LA 70112",None,None,2019.5.20,Reported
2,612929,"Redmond, WA 98052",Not locked,None,2019.5.20,Reported
3,430872,"Oakland, CA 94608",None,None,2019.5.20,None
0,612868,"1143 14th ave s, Birmingham, AL 35205",None,None,2019.5.20,None
1,612875,"Minneapolis, MN 55430",U-lock,"Lock is missing, along with the bike.",2019.5.20,Reported
2,646278,"New Orleans, LA 70117",None,None,2019.5.20,Reported
3,612838,"Mullanphy @ Tyson, Florissant, MO 63031",Heavy duty bicycle security chain,Bike was not locked,2019.5.20,Reported
4,612938,"New Orleans, LA 70112",U-lock,"Lock was cut, and left at the scene.",2019.5.20,Reported
0,612963,"Columbus, OH 43201",U-lock and cable,"Lock is missing, along with the bike.",2019.5.19,Reported
1,622817,"Buffalo, NY 14215",Not locked,None,2019.5.19,Reported
2,612811,"1706 N. Alder St., Tacoma, WA 98416",Cable lock,"Lock was cut, and left at the scene.",2019.5.19,Reported
3,612704,"Portland, OR 97209",Cable lock,"Lock is missing, along with the bike.",2019.5.19,Reported
4,613371,"New Orleans, LA 70116",Not locked,Bike was not locked,2019.5.19,Reported
5,612796,"Colorado Springs, CO 80903",Other,None,2019.5.19,None
6,613157,"1090 Amsterdam Avenue. Corner of 114 Street. , New York, NY 10025",Cable lock,"Lock was cut, and left at the scene.",2019.5.19,None
7,612726,"San Francisco, CA 94131",None,None,2019.5.19,None
8,612724,"San Francisco, CA 94131",None,None,2019.5.19,None
9,615897,"Bellingham, WA",None,None,2019.5.19,None
0,691983,"Los Angeles, CA 90045",None,None,2019.5.19,None
1,612705,"1706 N. Alder St., Tacoma, WA 98416",Cable lock,"Lock was cut, and left at the scene.",2019.5.19,Reported
2,612692,"Seattle, WA 98102",None,None,2019.5.19,None
3,612645,"New Orleans, LA 70116",None,None,2019.5.19,None
4,612740,"1012 S Westlake Blvd, Westlake Village, CA 91362",Cable lock,"Lock is missing, along with the bike.",2019.5.19,Reported
5,613208,"Chicago, IL 60640",Other,"Other situation, please describe below.",2019.5.19,Reported
0,612808,"Philadelphia, PA 19146",U-lock,"Other situation, please describe below.",2019.5.19,None
1,612628,"Denver, CO 80206",Cable lock,"Lock was cut, and left at the scene.",2019.5.19,None
2,613055,"1610 Park Road NW, Washington, DC 20010",Cable lock,"Lock is missing, along with the bike.",2019.5.19,None
3,614451,"Villa Park, IL 60126",Other,Bike was not locked,2019.5.19,None
4,614266,"Orinda, CA 94563",Other,"Other situation, please describe below.",2019.5.19,Reported
5,612684,"New Orleans, LA 70117",None,None,2019.5.19,None
0,612859,"New Orleans, LA 11215",None,None,2019.5.19,Reported
1,612707,"Galesburg, IL 61401",Cable lock,"Lock was cut, and left at the scene.",2019.5.19,Reported
2,612863,"8355 Bedlington Dr, Reynoldsburg, OH 43068",Not locked,None,2019.5.18,None
3,613226,"Funland Employee Lot, Rehoboth Beach, Delaware, DE 19971",Not locked,None,2019.5.18,Reported
4,612610,"New Orleans, LA 70119",None,None,2019.5.18,Reported
5,612642,"Atlanta, GA 30360",Not locked,None,2019.5.18,None
6,387476,"Portland, OR 97211",Not locked,"Other situation, please describe below.",2019.5.18,Reported
7,612482,"San Francisco, CA 94107",Other,"Other situation, please describe below.",2019.5.18,None
0,613162,"5716 SE 92nd Ave, Portland, OR 97266",Not locked,Bike was not locked,2019.5.18,None
1,612322,"Jefferson, LA 70121",None,None,2019.5.18,Reported
2,612319,"Gresham, OR 97080",Cable lock,"Lock is missing, along with the bike.",2019.5.18,None
