,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,388257,"Phoenix, AZ 85008",None,None,2018.3.30,None
1,388760,"Seattle, WA 98105",U-lock and cable,None,2018.3.30,Reported
2,387739,"Wilsonville, OR 97070",Chain with padlock,"Lock is missing, along with the bike.",2018.3.30,Reported
3,387819,"Seattle, WA",Cable lock,None,2018.3.30,Reported
4,387828,"Los Angeles, CA 90034",U-lock,"Lock is missing, along with the bike.",2018.3.30,None
5,387593,"Tuscon, AZ 85705",None,None,2018.3.30,Reported
6,387639,"Marina Del Rey, CA 90292",None,None,2018.3.30,None
7,387731,"Seattle, WA 98105",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.3.30,Reported
8,388169,"La Quinta, CA 92210",Cable lock,"Lock was cut, and left at the scene.",2018.3.30,Reported
9,387765,"Rego Park, NY 11374",Cable lock,"Lock was cut, and left at the scene.",2018.3.30,Reported
0,387919,"Rego Park, NY 11374",Not locked,Bike was not locked,2018.3.30,None
1,387875,"Denver, CO 80209",Cable lock,"Lock was cut, and left at the scene.",2018.3.30,Reported
2,387634,"West Valley City, UT 84120",None,None,2018.3.30,None
3,388112,"Portland, OR 97203",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.3.30,Reported
4,387608,"Sunnyvale, CA 94086",Cable lock,"Lock is missing, along with the bike.",2018.3.30,None
5,387640,"Santa Monica, CA 90404",Cable lock,"Lock was cut, and left at the scene.",2018.3.30,Reported
6,387588,"Portland, OR 97202",Cable lock,Bike was not locked,2018.3.30,Reported
7,387615,"Santa Monica, CA 90404",None,None,2018.3.30,Reported
8,387528,"Coronado, CA 92118",None,None,2018.3.29,None
0,387526,"Seattle, WA 98118",None,None,2018.3.29,None
1,379354,"Berkeley, CA 94710",Not locked,"Other situation, please describe below",2018.3.29,Reported
2,387432,"Redmond, WA 98052",Cable lock,"Lock is missing, along with the bike.",2018.3.29,Reported
3,388083,"Issaquah, WA 98029",U-lock,"Lock is missing, along with the bike.",2018.3.29,Reported
4,387854,"Maplewood, MN 55144",Cable lock,"Lock is missing, along with the bike.",2018.3.29,Reported
