,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,13414,"Dallas, TX 75206",None,None,2013.1.9,None
1,16768,"Portland, OR 97219",None,None,2013.1.9,None
2,22283,"San Francisco, CA 94110",None,None,2013.1.9,None
3,9676,"Philadelphia, PA 19104",None,None,2013.1.9,None
4,19669,"Palo Alto, CA 94301",None,None,2013.1.9,Reported
5,20263,"San Francisco, CA 94107",None,None,2013.1.9,None
6,8269,"Tucson, AZ 85719",None,None,2013.1.9,Reported
7,6404,"San Francisco, CA 94017",None,None,2013.1.9,None
8,13634,"San Francisco, CA 94110",None,None,2013.1.9,None
9,9307,"San Francisco, CA 94107",None,None,2013.1.9,Reported
0,13413,"Portland, OR 97217",None,None,2013.1.9,None
1,16822,"Portland, OR 97217",None,None,2013.1.9,None
2,13408,"Portland, OR 97217",None,None,2013.1.8,None
3,16770,"New York, NY 10013",None,None,2013.1.8,None
4,6328,"New York, NY 10036",None,None,2013.1.8,None
5,6343,"Berkeley, CA 94708",None,None,2013.1.8,Reported
6,14822,"Portland, OR 97212",None,None,2013.1.8,Reported
7,22286,"Oakland, CA 94609",None,None,2013.1.8,Reported
8,22278,"Sacramento, CA 95814",None,None,2013.1.8,None
9,9796,"San Francisco, CA 94117",None,None,2013.1.8,Reported
0,9656,"Tucson, AZ 85716",None,None,2013.1.8,Reported
1,6316,"San Francisco, CA 94109",None,None,2013.1.8,Reported
2,9653,"Mesa, AZ 85203",None,None,2013.1.8,None
3,13402,"Portland, OR 97217",None,None,2013.1.8,None
4,14785,"Portland, OR 97219",None,None,2013.1.8,Reported
5,13431,"Portland, OR 97212",None,None,2013.1.8,Reported
6,9652,"Tucson, AZ 85719",None,None,2013.1.8,Reported
7,7036,"Oakland, CA 94607",None,None,2013.1.7,None
8,13376,"Portland, OR 97217",None,None,2013.1.7,None
9,19665,"Portland, OR 97205",None,None,2013.1.7,None
0,9644,"San Francisco, CA 94114",Cable lock,"Lock was cut, and left at the scene.",2013.1.7,Reported
1,6338,"Portland, OR 97209",None,None,2013.1.7,None
2,9669,"Tucson, AZ 85719",None,None,2013.1.7,None
3,8330,"San Francisco, CA 94103",None,None,2013.1.7,Reported
4,20258,"San Francisco, CA 94103",None,None,2013.1.7,Reported
5,13396,"Vancouver, WA 98663",None,None,2013.1.7,None
6,9645,"San Francisco, CA 94114",Cable lock,"Lock was cut, and left at the scene.",2013.1.7,Reported
7,9635,"San Francisco, CA 94109",None,None,2013.1.7,Reported
8,22638,"Seattle, WA 98104",None,None,2013.1.7,None
9,9707,"Phoenix, AZ 85014",None,None,2013.1.7,Reported
0,6307,"Bradenton, FL 34209",None,None,2013.1.6,Reported
1,14816,"Portland, OR 97218",None,None,2013.1.6,Reported
