,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,28563,"Portland, OR 97201",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2014.7.7,Reported
1,28053,"Portland, OR 97214",Not locked,"Other situation, please describe below.",2014.7.7,Reported
2,28041,"San Diego, CA 92103",None,None,2014.7.6,None
3,28205,"Columbus, OH 43210",Cable lock,"Lock is missing, along with the bike.",2014.7.6,Reported
4,28161,"Berkeley, CA 94710",Cable lock,"Lock is missing, along with the bike.",2014.7.6,Reported
5,28103,"Portland, OR 97212",Not locked,None,2014.7.6,Reported
6,28243,"Shorewood, WI 53211",Not locked,Bike was not locked,2014.7.6,None
7,28050,"Oakland, CA 94606",Cable lock,"Lock is missing, along with the bike.",2014.7.6,Reported
8,28040,"Portland, OR 97214",U-lock,"Lock is missing, along with the bike.",2014.7.6,None
9,28366,"Forest Hills, NY 11375",Cable lock,"Lock is missing, along with the bike.",2014.7.6,None
0,28577,"Seattle, WA 98102",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2014.7.6,Reported
1,28410,"San Francisco, CA 94105",U-lock and cable,"Lock was cut, and left at the scene.",2014.7.6,Reported
2,28208,"San Francisco, CA 94110",U-lock,"Lock is missing, along with the bike.",2014.7.6,None
3,28020,"Evanston, IL 60202",None,None,2014.7.6,None
4,28352,"Baltimore, MD 21206",Not locked,Bike was not locked,2014.7.6,None
5,29117,"San Francisco, CA 94103",Other,"Other situation, please describe below.",2014.7.6,Reported
6,28028,"San Francisco, CA 94000",Cable lock,"Lock was cut, and left at the scene.",2014.7.6,None
7,28005,"San Diego, CA 92109",Cable lock,"Lock is missing, along with the bike.",2014.7.5,Reported
8,31859,"New Orleans, LA",Other,"Other situation, please describe below.",2014.7.5,None
0,27996,"San Diego, CA 92109",U-lock,"Lock is missing, along with the bike.",2014.7.5,Reported
1,28057,"Sunnyvale, CA 94087",Not locked,Bike was not locked,2014.7.5,Reported
2,27999,"San Francisco, CA",U-lock and cable,"Lock was cut, and left at the scene.",2014.7.5,Reported
3,28218,"Houston, TX 77008",Cable lock,"Lock is missing, along with the bike.",2014.7.5,Reported
4,28015,"El Cajon, CA 92021",Not locked,"Other situation, please describe below.",2014.7.5,None
5,28007,"Boston, MA 02215",U-lock and cable,"Lock was cut, and left at the scene.",2014.7.5,Reported
6,28250,"Indianapolis, IN 46204",U-lock,Bike was not locked,2014.7.5,Reported
7,28004,"Portland, OR 97206",Not locked,None,2014.7.5,Reported
8,27998,"San Francisco, CA 94111",U-lock and cable,"Lock was cut, and left at the scene.",2014.7.5,Reported
9,28217,"Portland, OR",None,"Object that bike was locked to was broken, removed, or otherwise compromised.",2014.7.5,Reported
0,28645,"Portland, OR 97217",Cable lock,"Lock is missing, along with the bike.",2014.7.5,Reported
1,27969,"Portland, OR 97206",Cable lock,"Lock was cut, and left at the scene.",2014.7.5,Reported
2,28644,"Portland, OR 97217",Cable lock,"Lock is missing, along with the bike.",2014.7.5,Reported
3,28003,"Portland, OR 97202",None,None,2014.7.5,None
4,28054,"New York, NY NY",Cable lock,"Other situation, please describe below.",2014.7.5,None
5,27997,"Portland, OR 97217",Other,"Other situation, please describe below.",2014.7.5,Reported
