,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,110283,"San Pedro, CA",Other,"Other situation, please describe below.",2017.2.8,None
1,110223,"Austin, TX 78705",Cable lock,"Lock is missing, along with the bike.",2017.2.8,Reported
2,57717,"Vancouver, WA 98685",U-lock and cable,Bike was not locked,2017.2.7,Reported
3,110106,"Tucson, AZ 85745",None,None,2017.2.7,Reported
4,110105,"Austin, TX 78705",Cable lock,"Lock is missing, along with the bike.",2017.2.7,Reported
5,110156,"San Francisco, CA 94131",None,None,2017.2.7,None
6,110574,"Portland, OR 97209",None,None,2017.2.7,Reported
7,110127,"Woodstock, IL 60098",None,None,2017.2.7,None
8,110120,"Denver, CO 80211",Not locked,"Other situation, please describe below.",2017.2.7,Reported
0,110162,"Richmond, CA 94805",None,None,2017.2.7,Reported
1,110185,"Birmingham, AL 35233",Cable lock,"Lock was cut, and left at the scene.",2017.2.7,Reported
2,110101,"Modesto, CA 95358",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2017.2.7,None
3,110189,"San Francisco, CA 94102",U-lock and cable,"Lock was cut, and left at the scene.",2017.2.7,None
4,110830,"Eugene, OR 97402",Not locked,Bike was not locked,2017.2.7,Reported
5,110157,"San Francisco, CA 94131",U-lock,None,2017.2.7,None
6,110265,"Davis, CA 95616",U-lock,"Lock is missing, along with the bike.",2017.2.7,Reported
7,110107,"Tucson, AZ 85745",None,None,2017.2.7,Reported
8,110202,"Boulder, CO 80301",Cable lock,"Lock is missing, along with the bike.",2017.2.7,Reported
9,110187,"New Orleans, LA 70119",U-lock,Bike was not locked,2017.2.7,Reported
0,114094,"San Ramon, CA 94583",None,None,2017.2.7,Reported
1,110160,"Reno, NV 89557",U-lock and cable,"Lock was cut, and left at the scene.",2017.2.7,Reported
2,110095,"Boulder, CO 80303",Cable lock,"Lock was cut, and left at the scene.",2017.2.7,Reported
3,110188,"San Ramon, CA 94583",None,None,2017.2.7,Reported
4,110044,"Phoenix, AZ 85022",None,None,2017.2.6,None
5,110043,"Baltimore, MD 21224",None,None,2017.2.6,None
6,110051,"Sunland, CA 91040",None,None,2017.2.6,None
7,110049,"Tucson, AZ 85705",U-lock,"Other situation, please describe below.",2017.2.6,Reported
8,110075,"Longmont, CO 80501",Not locked,None,2017.2.6,Reported
0,110235,"Denver, CO 80222",U-lock and cable,"Lock is missing, along with the bike.",2017.2.6,None
1,110060,"Brooklyn, NY 11238",Not locked,Bike was not locked,2017.2.6,Reported
2,94246,"College Park, MD 20740",Cable lock,"Lock is missing, along with the bike.",2017.2.6,None
3,110082,"Richmond, VA 23224",None,None,2017.2.6,Reported
4,110048,"Centreville Hall, MD 20872",Cable lock,"Lock is missing, along with the bike.",2017.2.6,Reported
5,110035,"Princeton, NJ 08544-2016",Cable lock,"Lock is missing, along with the bike.",2017.2.6,Reported
6,110083,"Durham, NC 27705",Cable lock,"Lock is missing, along with the bike.",2017.2.6,None
7,110046,"Portland, OR 97215",U-lock,"Lock is missing, along with the bike.",2017.2.6,Reported
8,110069,"Lafayette, CA 94549",Not locked,"Other situation, please describe below.",2017.2.6,Reported
9,110600,"Eugene, OR 97402",None,None,2017.2.6,Reported
0,110272,"Chatsworth Lake Manor, CA 91311",None,None,2017.2.6,None
1,110112,"Austin, TX 78705",Cable lock,"Lock is missing, along with the bike.",2017.2.6,Reported
2,110009,"New York, NY 10573",None,None,2017.2.5,None
3,109998,"Apache Junction, AZ 85120",None,None,2017.2.5,None
4,570837,"Tucson, AZ 85718",Cable lock,"Lock is missing, along with the bike.",2017.2.5,Reported
5,109996,"Salt Lake City, UT 84117",None,None,2017.2.5,Reported
6,109999,"Apache Junction, AZ 85120",None,None,2017.2.5,None
7,110004,"Holladay, UT 84117",None,None,2017.2.5,Reported
8,110172,"Denver, CO 80209",Not locked,None,2017.2.5,Reported
0,374372,"San Diego, CA 92182",None,None,2017.2.5,None
1,110036,"New Orleans, LA 70122",None,None,2017.2.5,Reported
2,70084,"San Francisco, CA 94109",Other,"Object that bike was locked to was broken, removed, or otherwise compromised.",2017.2.5,Reported
3,110022,"Portland, OR 97214",None,None,2017.2.5,Reported
4,110023,"Portland, OR 97214",None,None,2017.2.5,Reported
5,110062,"Seattle, WA 98103",Cable lock,"Lock was cut, and left at the scene.",2017.2.5,Reported
6,110256,"San Francisco, CA 94122",Not locked,None,2017.2.5,Reported
7,109995,"Salt Lake City, UT 84117",None,None,2017.2.5,Reported
8,110005,"Holladay, UT 84117",None,None,2017.2.5,Reported
