,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,51776,"Seattle, WA 98104",Other,"Lock was cut, and left at the scene.",2015.7.18,Reported
1,51646,"Chicago, IL",Cable lock,"Lock is missing, along with the bike.",2015.7.18,None
2,51809,"Indianapolis, IN 46202",Cable lock,"Lock is missing, along with the bike.",2015.7.18,None
3,51665,"Seattle, WA 98103",Cable lock,"Lock was cut, and left at the scene.",2015.7.18,None
4,51672,"San Francisco, CA 94104",U-lock,"Lock was cut, and left at the scene.",2015.7.18,Reported
5,51676,"Mountain View, CA 94043",Not locked,None,2015.7.18,None
6,51663,"Seattle, WA 98103",None,None,2015.7.18,None
7,51612,"San Diego, CA 92111",Cable lock,Bike was not locked,2015.7.18,None
0,51978,"Austin, TX 78757",Cable lock,"Lock is missing, along with the bike.",2015.7.18,Reported
1,51669,"San Francisco, CA 94103",U-lock,"Lock was opened, and left unharmed at the scene.",2015.7.18,Reported
2,51604,"Portland, OR 97203",None,None,2015.7.17,Reported
3,51576,"Redondo Beach, CA 90278",None,None,2015.7.17,Reported
4,51549,"Portland, OR 97202",None,None,2015.7.17,None
5,53191,"San Francisco, CA 94102",U-lock,"Lock is missing, along with the bike.",2015.7.17,None
6,51759,"Indianapolis, IN 46202",Cable lock,"Lock is missing, along with the bike.",2015.7.17,Reported
7,67045,"Stanford, CA 94305",None,"Lock was cut, and left at the scene.",2015.7.17,None
8,51543,"San Diego, CA 92107",Cable lock,"Other situation, please describe below.",2015.7.17,Reported
9,52566,"Tulalip, WA 98271",Cable lock,"Lock is missing, along with the bike.",2015.7.17,Reported
0,51546,"St. Paul, MN 55104",Cable lock,"Lock is missing, along with the bike.",2015.7.17,None
1,51585,"Tacoma, WA 98466",None,None,2015.7.17,None
2,51582,"Philadelphia, PA 19104",Cable lock,"Lock is missing, along with the bike.",2015.7.17,None
3,51550,"San Francisco, CA 94118",Other,None,2015.7.17,None
4,51627,"San Diego, CA 92101",Cable lock,"Lock is missing, along with the bike.",2015.7.17,None
5,52076,"Seattle, WA 98105",Cable lock,"Lock is missing, along with the bike.",2015.7.17,Reported
6,70589,"Seattle, WA 98107",Cable lock,"Lock is missing, along with the bike.",2015.7.17,Reported
7,51535,"San Francisco, CA 94103",Two U-locks,"Other situation, please describe below.",2015.7.17,Reported
8,51558,"Portland, OR 97210",Cable lock,"Lock is missing, along with the bike.",2015.7.17,Reported
9,51526,"San Francisco, CA 94104",Not locked,None,2015.7.17,None
0,51602,"Peoria, AZ 85382",Other,"Lock is missing, along with the bike.",2015.7.17,Reported
1,51993,"Seattle, WA 98103",Cable lock,"Lock was cut, and left at the scene.",2015.7.17,None
2,51600,"Marina Del Rey, CA 90292",None,Bike was not locked,2015.7.17,None
3,51513,"Seattle, WA 98109",None,None,2015.7.16,None
4,51507,"Seattle, WA 98107",None,None,2015.7.16,Reported
5,51472,"Milwaukee, WI 53212",None,None,2015.7.16,None
6,51443,"Minneapolis, MN 55418",None,None,2015.7.16,None
7,51438,"Portland, OR 97206",None,None,2015.7.16,Reported
8,51427,"Portland, OR",None,None,2015.7.16,Reported
0,51515,"Fridley, MN 55421",Other,None,2015.7.16,None
1,99352,"Fort Collins, CO 80525",None,None,2015.7.16,Reported
2,51517,"Fridley, MN 55421",Other,None,2015.7.16,None
3,51478,"Seattle, WA 98103",Cable lock,None,2015.7.16,Reported
4,51462,"Portland, OR 97209",Cable lock,"Lock was cut, and left at the scene.",2015.7.16,Reported
5,51583,"Walnut Creek, CA 94598",Not locked,None,2015.7.16,Reported
6,52429,"Seattle, WA 98122",Cable lock,"Lock is missing, along with the bike.",2015.7.16,None
7,52922,"Seattle, WA 98103",Not locked,Bike was not locked,2015.7.16,Reported
8,51451,"San Francisco, CA 94114",Other,"Other situation, please describe below.",2015.7.16,None
0,51500,"Portland, OR 97206",Not locked,None,2015.7.16,None
1,52731,"Chicago, IL 60647",Not locked,Bike was not locked,2015.7.16,Reported
2,53055,"New York, NY 10018",Cable lock,"Lock was cut, and left at the scene.",2015.7.16,Reported
3,51412,"San Francisco, CA 94103",Cable lock,"Lock is missing, along with the bike.",2015.7.16,None
4,51593,"Portland, OR 97214",Not locked,"Other situation, please describe below.",2015.7.16,Reported
