,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,13474,"Portland, OR 97205",None,None,2010.4.27,None
1,13470,"Portland, OR 97212",None,None,2010.4.27,None
2,13511,"Hillsboro, OR 97124",None,None,2010.4.27,Reported
3,13477,"Hillsboro, OR 97124",None,None,2010.4.27,Reported
4,13513,"Hillsboro, OR 97124",None,None,2010.4.27,Reported
5,13472,"Oak Harbor, WA 98277",None,None,2010.4.27,Reported
6,13480,"Columbus, OH 43201",None,None,2010.4.27,Reported
7,13601,"Portland, OR 97218",None,None,2010.4.27,None
8,13515,"Arlington Heights, IL 60004",None,None,2010.4.27,Reported
9,13476,"Hillsboro, OR 97124",None,None,2010.4.27,Reported
0,13466,"Tucson, AZ 85719",None,None,2010.4.26,None
1,13449,"Tucson, AZ 85719",None,None,2010.4.26,None
2,13557,"Boston, MA 02116",None,None,2010.4.26,Reported
3,13562,"Seattle, WA 98105",None,None,2010.4.26,None
4,13554,"Corvallis, OR 97330",None,None,2010.4.26,None
5,18679,"Portland, OR 97206",None,None,2010.4.26,Reported
6,13502,"South Boston, MA 02127",None,None,2010.4.26,None
7,13483,"Park Ridge, IL 60068",None,None,2010.4.26,None
8,18955,"Tucson, AZ 85721",None,None,2010.4.26,Reported
9,13446,"Portland, OR 97212",None,None,2010.4.26,None
0,15300,"Coronado, CA 92118",None,None,2010.4.26,None
1,13488,"Portland, OR 97202",None,None,2010.4.26,None
2,18948,"Portland, OR 97266",None,None,2010.4.26,Reported
3,13479,"Portland, OR 97266",None,None,2010.4.26,Reported
4,15275,"Durango, CO 81301",None,None,2010.4.25,None
5,15521,"Pacific Beach, CA 92109",None,None,2010.4.25,None
6,18674,"Pacific Beach, CA 92109",None,None,2010.4.25,None
7,13436,"Portland, OR 97202",None,None,2010.4.24,None
8,13418,"Columbia, MD 21044",None,None,2010.4.24,Reported
9,13439,"Folsom, CA 95630",None,None,2010.4.24,Reported
0,13420,"Columbia, MD 21044",None,None,2010.4.24,Reported
1,26540,"Gig Harbor, WA 98329",None,None,2010.4.24,None
2,18941,"Eugene, OR 97403",None,None,2010.4.24,None
3,13441,"Folsom, CA 95630",None,None,2010.4.24,Reported
4,13464,"Austin, TX 78702",None,None,2010.4.24,Reported
5,13447,"Emporia, KS 66801",None,None,2010.4.24,Reported
6,12880,"Columbus, OH 43210",None,None,2010.4.23,Reported
7,13410,"Portland, OR 97212",None,None,2010.4.23,None
8,13514,"Seattle, WA 98102",None,None,2010.4.23,Reported
9,18931,"Portland, OR 97212",None,None,2010.4.23,Reported
0,13426,"Keene, NH 03431",None,None,2010.4.23,None
1,15209,"Springfeild, IL 62704",None,None,2010.4.23,None
2,13158,"Washington, DC 20036",None,None,2010.4.23,Reported
3,13411,"Brooklyn, NY 11235",None,None,2010.4.23,None
4,13434,"Portland, OR 97214",None,None,2010.4.23,None
