,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,399678,"Saint Paul, MN 55104",None,None,2018.6.29,None
1,400798,"Portland, OR 97211",U-lock,Bike was not locked,2018.6.29,Reported
2,399677,"Monterey, CA",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.6.29,Reported
3,399472,"Portland, OR 97201",U-lock,"Other situation, please describe below.",2018.6.29,Reported
4,399369,"Pittsburgh, PA 15206",Cable lock,"Lock is missing, along with the bike.",2018.6.29,Reported
5,399379,"Minneapolis, MN 55455",Cable lock,"Lock is missing, along with the bike.",2018.6.29,None
6,399638,"Portland, OR 97206",None,None,2018.6.29,Reported
7,399362,"Tacoma, WA 98406",U-lock,"Lock was opened, and left unharmed at the scene.",2018.6.29,None
0,399317,"Chevy Chase, MD 20816",None,None,2018.6.29,None
1,399759,"Altamonte Springs, FL 32714",Not locked,None,2018.6.29,Reported
2,399932,"Portland, OR 97202",None,None,2018.6.29,Reported
3,399276,"Miami Beach, FL 33139",Cable lock,"Other situation, please describe below.",2018.6.29,Reported
4,399316,"Chevy Chase, MD 20815",Not locked,"Other situation, please describe below.",2018.6.29,None
5,400001,"Portland, OR 97202",Cable lock,"Lock was cut, and left at the scene.",2018.6.29,Reported
6,400486,"Kenosha, WI 53140",None,None,2018.6.29,Reported
7,400902,"Madison, WI 53703",Cable lock,"Lock was cut, and left at the scene.",2018.6.29,Reported
8,399391,"Washington, DC 20004",None,"Other situation, please describe below.",2018.6.29,Reported
0,399399,"New Orleans, LA",None,None,2018.6.29,None
1,399429,"Austin, TX 78751",Not locked,None,2018.6.29,Reported
2,399335,"Portland, OR 97206",None,None,2018.6.29,Reported
3,399371,"Seattle, WA 98101",Cable lock,"Lock is missing, along with the bike.",2018.6.29,None
4,399519,"Los Angeles, CA 90031",None,None,2018.6.29,None
5,399344,"Garland, TX 75040",Not locked,"Other situation, please describe below.",2018.6.29,None
6,399337,"Madison, WI 53703",Cable lock,None,2018.6.29,None
7,400755,"Brooklyn Park, MN 55444",None,None,2018.6.29,None
8,407115,"Gresham, OR 97080",U-lock and cable,"Other situation, please describe below.",2018.6.28,Reported
0,414876,"Des Moines, IA 50315",Cable lock,"Lock is missing, along with the bike.",2018.6.28,None
1,399231,"Los Angeles, CA 90025",None,None,2018.6.28,None
2,399143,"Chicago, IL 60607",None,None,2018.6.28,None
3,405359,"Seattle, WA 98144",U-lock,"Lock is missing, along with the bike.",2018.6.28,None
4,399182,"San Francisco, CA 94110-2008",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.6.28,Reported
5,399175,"Mercer Island, WA 98040",None,None,2018.6.28,Reported
6,399230,"Plainsboro, NJ 08536",Cable lock,"Lock was cut, and left at the scene.",2018.6.28,Reported
7,399325,"Portland, OR 97219",Other,"Other situation, please describe below.",2018.6.28,Reported
0,399308,"Seattle, WA 98126",None,None,2018.6.28,Reported
1,399193,"Baton Rouge, LA 70802",None,None,None,None
2,399191,"Seattle, WA",None,None,2018.6.28,Reported
