,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,78692,"Seattle, NV 89103",None,None,2016.5.26,None
1,78675,"Edinburgh, EH5 1FF",None,None,2016.5.26,None
2,78674,"Seattle, WA 98104",None,None,2016.5.26,None
3,78677,"San Francisco, CA 94103",Chain with padlock,"Lock is missing, along with the bike.",2016.5.26,None
4,78727,"Boulder, CO 80304",Cable lock,"Lock is missing, along with the bike.",2016.5.26,None
5,78726,"Minneapolis, MN 55401",Cable lock,"Lock is missing, along with the bike.",2016.5.26,None
6,78796,"Los Angeles, CA 90067",Not locked,"Lock is missing, along with the bike.",2016.5.26,None
7,78822,"Santa Rosa, CA 95404",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2016.5.26,None
8,78945,"Atlanta, GA 30312",None,None,2016.5.26,None
0,78664,"Bangalore, 560100",Cable lock,"Lock is missing, along with the bike.",2016.5.26,Reported
1,57969,"Portland, OR 97202",U-lock,"Lock was cut, and left at the scene.",2016.5.26,None
2,78748,"Albuquerque, NM 87109",None,None,2016.5.26,None
3,78794,"Minneaplis, MN",None,None,None,None
4,78706,"San Mateo, CA 94403",Cable lock,"Lock was cut, and left at the scene.",2016.5.26,Reported
5,78752,"Boston, MA 02114",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2016.5.26,Reported
6,78701,"Chicago, IL 60614",None,None,2016.5.26,None
7,79757,"Dallas, TX 75206",Chain with padlock,"Lock is missing, along with the bike.",2016.5.26,Reported
8,81029,"Minneapolis, MN 55414",None,None,2016.5.26,Reported
9,78665,"Chicago, IL 60647",None,None,2016.5.26,Reported
0,78720,"Minneapolis, MN 55404",Other,"Other situation, please describe below.",2016.5.26,None
1,80013,"Long Beach, CA 90802",U-lock,Bike was not locked,2016.5.26,Reported
2,78709,"Atlanta, GA 30306",Cable lock,"Lock is missing, along with the bike.",2016.5.26,None
3,78736,"Boston, MA 02215",Cable lock,"Lock is missing, along with the bike.",2016.5.26,None
4,78962,"Louisville, CO 80027",Cable lock,"Lock was cut, and left at the scene.",2016.5.26,Reported
5,78681,"Seattle, WA 98104",None,None,2016.5.26,Reported
6,78643,"Sausalito, CA 94965",None,None,2016.5.25,None
7,78633,"Philadelphia, PA 19149",None,None,2016.5.25,None
0,78612,"Saint Paul, MN 55105",None,None,2016.5.25,None
1,78601,"Portland, OR 97203",None,None,2016.5.25,Reported
2,78648,"Walnut Creek, CA 94597",Cable lock,"Lock was cut, and left at the scene.",2016.5.25,None
3,78635,"Seattle, WA 98125",None,None,2016.5.25,Reported
4,78657,"East Lansing, MI 48823",Other,"Lock was opened, and left unharmed at the scene.",2016.5.25,None
5,79553,"Oakland, CA 94610",None,None,2016.5.25,None
6,99816,"Houston, TX 77005",Cable lock,"Lock is missing, along with the bike.",2016.5.25,Reported
7,78583,"Erie, CO 80516",Not locked,None,2016.5.25,Reported
8,77004,"Salem, OR 97301",Not locked,None,2016.5.25,Reported
9,78617,"Louisville, KY 40208",Cable lock,"Lock was cut, and left at the scene.",2016.5.25,None
0,90955,"Los Angeles, CA 90016",U-lock and cable,"Other situation, please describe below.",2016.5.25,None
1,95793,"Tempe, AZ 85281",Other,"Other situation, please describe below.",2016.5.25,Reported
