,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,111903,"New Orleans, LA 70117",None,None,2017.3.2,None
1,111519,"Boise, ID 83702",None,None,2017.3.1,None
2,111514,"Tucson, AZ 85716",None,None,2017.3.1,None
3,111483,"Columbia, MO 65201",None,None,2017.3.1,None
4,111479,"Davis, CA 95616",None,None,2017.3.1,None
5,111478,"Winter Springs, FL 32708",None,None,2017.3.1,None
6,111470,"Oakland, CA 94612",None,None,2017.3.1,None
7,634548,"Seattle, WA 98112",None,None,2017.3.1,Reported
8,634550,"Seattle, WA 98102",None,None,2017.3.1,Reported
9,111517,"Rohnert Park, CA 94928",Cable lock,"Lock was cut, and left at the scene.",2017.3.1,Reported
0,111512,"San Francisco, CA 94107",Other,"Other situation, please describe below.",2017.3.1,Reported
1,111567,"Indianapolis, IN 46203",Cable lock,Bike was not locked,2017.3.1,Reported
2,111554,"New Orleans, LA",None,None,2017.3.1,Reported
3,111498,"New Orleans, LA 70115",None,None,2017.3.1,None
4,111500,"Grand Forks, ND 58203",Cable lock,"Lock was cut, and left at the scene.",2017.3.1,Reported
5,111713,"Austin, TX 78741",U-lock,"Lock is missing, along with the bike.",2017.3.1,None
6,113369,"East Lansing, MI 48823",U-lock,"Lock is missing, along with the bike.",2017.3.1,Reported
7,167820,"Portland, OR 97203",None,None,2017.3.1,Reported
8,95658,"Berkeley, CA 94709",U-lock,"Lock was cut, and left at the scene.",2017.3.1,None
9,111814,"Petal, MS 39465",Not locked,None,2017.3.1,None
0,111490,"Baltimore, MD 21230",None,None,2017.3.1,None
1,111534,"Atlanta, GA 30322",None,None,2017.3.1,Reported
2,116911,"Washington, DC 20017",U-lock and cable,"Lock was cut, and left at the scene.",2017.3.1,None
3,112178,"Indianapolis, IL 46208",None,None,2017.3.1,None
4,111484,"Denver, CO 80205",Chain with padlock,"Lock is missing, along with the bike.",2017.3.1,Reported
5,944548,"Forest Hills, NY 11375",None,None,2017.2.28,None
6,111394,"Santa Monica, CA 90403",None,None,2017.2.28,None
7,111397,"Los Angeles, CA 90095",Chain with padlock,"Lock is missing, along with the bike.",2017.2.28,Reported
0,111423,"Kenmore, NY 14217",None,None,2017.2.28,None
1,111430,"Portland, OR 97210",U-lock,"Lock is missing, along with the bike.",2017.2.28,None
2,111446,"San Jose, CA 95116",Not locked,Bike was not locked,2017.2.28,Reported
3,111416,"Santa Clara, CA 95054",None,None,2017.2.28,Reported
4,111402,"San Francisco, CA",None,None,None,None
5,111486,"Etna, PA 15223",Not locked,None,2017.2.28,None
6,111420,"Kenmore, NY 14217",None,None,2017.2.28,None
7,111432,"San Jose, CA 95118",Cable lock,"Lock was cut, and left at the scene.",2017.2.28,Reported
8,111422,"Santa Clara, CA 95054",None,None,2017.2.28,Reported
9,360681,"Oakland, CA 94601",None,None,2017.2.28,None
0,123269,"San Jose, CA 95119",U-lock,"Lock was cut, and left at the scene.",2017.2.28,None
1,111406,"New Orleans, LA 70117",None,None,2017.2.28,Reported
2,111734,"New Orleans, LA 70116",None,None,2017.2.28,None
3,111805,"New Orleans, LA 70130",None,None,2017.2.28,Reported
4,111684,"Lawrence, KS 66045",Cable lock,"Lock was cut, and left at the scene.",2017.2.28,Reported
5,111455,"Portland, OR 97209",Not locked,Bike was not locked,2017.2.28,None
6,374490,"San Diego, CA 92182",None,None,2017.2.28,Reported
7,111435,"Portland, OR 97209",Cable lock,"Other situation, please describe below.",2017.2.28,None
