,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,678893,"7050 West Hampden Ave, Lakewood, CO",Cable lock,"Lock was cut, and left at the scene",2020.10.4,Reported
1,930051,"Brookline, MA 02446",Heavy duty bicycle security chain,"Lock was cut, and left at the scene",2020.10.4,Reported
2,933845,"Austin, TX 78759",U-lock,"Other situation, please describe below",2020.10.4,Reported
3,929673,"10601 Washington Blvd, Culver City, CA 90232",Cable lock,"Lock is missing, along with the bike",2020.10.4,Reported
4,929871,"Multnomah County Library - Isom Operations Center - 205 NE Russell St, Portland, OR 97212",Cable lock,"Lock was cut, and left at the scene",2020.10.4,Reported
5,924010,"quarry lakes n arroyo park , Fremont, CA 94544",None,None,2020.10.4,None
6,934386,"Boulder, CO 80301",Not locked,None,2020.10.4,Reported
0,929720,"New Orleans, LA 70119",None,None,2020.10.4,Reported
1,929757,"Salt Lake City, UT 84111",Cable lock,"Lock was cut, and left at the scene",2020.10.4,Reported
2,930128,"1794 Hayes Street, San Francisco, CA 94117",U-lock,Bike was not locked,2020.10.4,Reported
3,929584,"Pasadena, CA 91105",Cable lock,"Lock is missing, along with the bike",2020.10.4,Reported
0,934214,"San Diego, CA 92101",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.10.3,Reported
1,929451,"Bellevue, WA 98006",None,None,2020.10.3,Reported
2,929467,"Bellevue, WA 98006",None,None,2020.10.3,Reported
3,929474,"Bellevue, WA 98006",None,None,2020.10.3,Reported
4,930460,"Brookline, MA 02446",Cable lock,"Lock was cut, and left at the scene",2020.10.3,Reported
5,921669,"26th and steele, Portland, OR",Not locked,Bike was not locked,2020.10.3,None
6,929452,"Berkeley, CA 94705",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.10.3,None
0,929627,"Creeper's Way, Damascus, VA",None,None,2020.10.3,Reported
1,929422,"915 NW 45th ST, Seattle, WA 98197",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
2,929607,"Portland, OR 97213",None,None,2020.10.3,Reported
3,919079,"Seattle, WA 98104",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
4,919086,"Seattle, WA 98104",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
5,929361,"Ann Arbor Pioneer High School. 7th entrance, Ann Arbor, MI 48103",None,None,2020.10.3,None
6,929286,"San Francisco, CA 94110",None,None,2020.10.3,None
7,929852,"Phoenix, AZ 85003",U-lock,"Lock is missing, along with the bike",2020.10.3,None
0,929896,"9191 West Flagler St, Miami, FL 33172",Cable lock,"Lock was cut, and left at the scene",2020.10.3,Reported
1,929752,"1301 M St. NW, Washington, DC 20005",U-lock and cable,"Lock was cut, and left at the scene",2020.10.3,Reported
2,929601,"Santa Monica, CA 90405",Cable lock,"Lock is missing, along with the bike",2020.10.3,None
3,929079,"Philadelphia, PA",Cable lock,None,2020.10.3,Reported
4,932764,"2500 East 22nd street, Austin, TX",U-lock,"Other situation, please describe below",2020.10.3,Reported
5,929194,"La Crosse, WI 54601",None,None,2020.10.3,None
6,929181,"Washington, DC DC",None,None,2020.10.3,None
0,930181,"Santa Rosa, CA 95409",Not locked,None,2020.10.3,None
1,929112,"Orem, UT 840573666",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
2,791430,"Portland, OR 97210",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.10.3,Reported
3,930120,"Portland, OR 97201",Heavy duty bicycle security chain,"Lock was cut, and left at the scene",2020.10.3,Reported
4,930203,"Boise, ID 83706",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
5,833345,"34th Ave SW & Findlay St, Seattle, WA 98136",Not locked,"Other situation, please describe below",2020.10.3,Reported
6,929134,"Seattle, WA 98199",Other,"Other situation, please describe below",2020.10.3,None
7,930088,"1351 SW Arvonia Pl, Topeka, KS 66615",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
0,929061,"San Francisco, CA",Cable lock,"Lock was cut, and left at the scene",2020.10.3,None
1,929915,"Boise, ID 83706",None,None,2020.10.3,Reported
2,941889,"2050 S Coast HWY 101 , Cardiff, CA 92007",Heavy duty bicycle security chain,"Lock was cut, and left at the scene",2020.10.3,Reported
3,936449,"1736 Oak Creek Dr., Palo Alto, CA 94304",U-lock,"Other situation, please describe below",2020.10.3,Reported
4,929036,"Los Angeles, CA 90028",Cable lock,"Lock was cut, and left at the scene",2020.10.3,Reported
0,943803,"Sunnyvale, CA 94086-6091",Cable lock,"Lock is missing, along with the bike",2020.10.3,Reported
1,929139,"Redwood City, CA 94061",None,None,2020.10.3,None
2,934939,"St. Paul, MN 55116",None,None,2020.10.3,None
3,930150,"Salt Lake City, UT 84115",Other,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.10.3,Reported
4,930257,"235 College st , Lewiston, ME 04240",None,None,2020.10.3,None
5,929411,"Minneapolis, MN 55403",U-lock,"Lock was cut, and left at the scene",2020.10.3,None
6,930070,"Davis, CA 95616",U-lock and cable,"Lock was cut, and left at the scene",2020.10.3,Reported
7,140773,"3621french ave , Sacramento, CA 95821",None,Bike was not locked,2020.10.3,None
0,931242,"San Diego, CA 92104",U-lock and cable,"Lock is missing, along with the bike",2020.10.3,Reported
1,793337,"Seattle, WA 98105",U-lock and cable,"Lock is missing, along with the bike",2020.10.3,Reported
2,793363,"Seattle, WA 98105",Not locked,Bike was not locked,2020.10.3,None
3,798085,"Sellwood, OR",Cable lock,"Lock is missing, along with the bike",2020.10.2,None
4,764097,"1122 10th Ave E , Seattle, WA 98102",U-lock and cable,"Lock is missing, along with the bike",2020.10.2,Reported
5,929587,"Portland, OR 97232",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.10.2,Reported
6,929425,"Menomonie, WI 54751",Chain with padlock,"Lock is missing, along with the bike",2020.10.2,None
7,928834,"1690 Folsom St, San Francisco, CA 94103",None,None,2020.10.2,None
8,401414,"16th and Newton NW, Washington, DC 20010",U-lock,"Lock is missing, along with the bike",2020.10.2,Reported
0,928872,"San Francisco, CA 94118",Not locked,None,2020.10.2,Reported
1,929129,"3680 SE 29th ave , Portland, OR 33602",None,None,2020.10.2,None
2,928866,"Portland, OR 97206",U-lock,None,2020.10.2,Reported
3,662575," west Umpqua street , Roseburg, OR 97471",Cable lock,"Lock was cut, and left at the scene",2020.10.2,None
4,928772,"Seattle, WA 98118",None,None,2020.10.2,None
5,937273,"25 Lake Street, San Francisco, CA 94118",U-lock,"Lock was opened, and left unharmed at the scene",2020.10.2,None
6,928840,"Boulder, CO 80304",None,None,2020.10.2,Reported
