,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,61773,"Seattle, WA 98122",None,None,2015.10.30,Reported
1,61764,"Seattle, WA 98103",None,None,2015.10.30,Reported
2,61721,"Seattle, WA 98103",None,None,2015.10.30,None
3,61761,"Tucson, AZ 85716",None,None,2015.10.30,None
4,62252,"Yardley, PA 19067",Cable lock,"Lock is missing, along with the bike.",2015.10.30,None
5,114184,"Houston, TX 77006",Not locked,"Other situation, please describe below.",2015.10.30,Reported
6,61781,"Kent, WA 98042",None,None,2015.10.30,None
7,61766,"Portland, OR 97206",None,None,2015.10.30,None
8,31077,"Washington, DC 20009",U-lock and cable,"Lock is missing, along with the bike.",2015.10.30,Reported
0,61779,"San, CA 94110",Not locked,Bike was not locked,2015.10.30,None
1,61731,"Philadelphia, PA 19104",U-lock and cable,"Other situation, please describe below.",2015.10.30,None
2,61890,"Murfreesboro, TN 37130",Not locked,Bike was not locked,2015.10.30,None
3,61941,"Charleston, SC 29425",Cable lock,"Lock is missing, along with the bike.",2015.10.30,None
4,63027,"San Antonio, TX 78255",Not locked,None,2015.10.30,Reported
5,102334,"Fairview, OR 97024",None,None,2015.10.30,None
6,61938,"San Francisco, CA 94107",U-lock,"Lock was cut, and left at the scene.",2015.10.30,Reported
7,61755,"Houston, TX 77007",Cable lock,"Lock is missing, along with the bike.",2015.10.30,Reported
8,61971,"Seattle, WA",Other,"Other situation, please describe below.",2015.10.30,Reported
0,61785,"Santa Cruz, CA 95062",Cable lock,"Lock was cut, and left at the scene.",2015.10.30,Reported
1,114185,"Houston, TX 77006",Not locked,"Other situation, please describe below.",2015.10.30,Reported
2,62022,"Boulder, CO 80303",U-lock,"Lock is missing, along with the bike.",2015.10.30,Reported
3,52612,"Portland, OR 97213",None,None,2015.10.30,Reported
4,102330,"Portland, OR 97214",Cable lock,"Lock is missing, along with the bike.",2015.10.30,None
5,61765,"Golden, CO 80403",Cable lock,"Lock is missing, along with the bike.",2015.10.30,None
6,61732,"San Francisco, CA 94118",Not locked,None,2015.10.30,Reported
7,61704,"Austin, TX 78701",None,None,2015.10.29,None
8,61695,"Los, CA 90004",None,None,2015.10.29,None
0,61684,"Painesville, OH 44077",None,None,2015.10.29,None
1,61665,"Bellevue, WA 98004",None,None,2015.10.29,None
2,61658,"San Francisco, CA 94105",None,None,2015.10.29,None
3,61739,"Seattle, WA 98103",None,Bike was not locked,2015.10.29,Reported
4,61666,"San Francisco, CA 94123",U-lock,Bike was not locked,2015.10.29,Reported
5,61724,"San Francisco, CA 94105",Cable lock,"Lock was cut, and left at the scene.",2015.10.29,None
6,61988,"San Francisco, CA 94116",None,Bike was not locked,2015.10.29,Reported
0,61748,"San Diego, CA 92102",Not locked,"Other situation, please describe below.",2015.10.29,Reported
1,61674,"San Francisco, CA 94103",None,None,2015.10.29,None
2,61737,"Las Cruces, NM 88001",U-lock,"Lock is missing, along with the bike.",2015.10.29,None
3,62415,"Denver, CO 80246",Other,"Other situation, please describe below.",2015.10.29,Reported
4,384544,"San Diego, CA 92102",Other,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.10.29,None
5,61439,"Seattle, WA 98102",None,"Other situation, please describe below.",2015.10.29,None
6,61991,"Portland, OR 97203",None,None,2015.10.29,Reported
7,42169,"Berkeley, CA 94705",Other,"Other situation, please describe below.",2015.10.29,Reported
0,61667,"San Francisco, CA 94123",U-lock,Bike was not locked,2015.10.29,Reported
1,61720,"Bend, OR 97701",Heavy duty bicycle security chain,Bike was not locked,2015.10.29,None
2,39061,"Berkeley, CA 94703",U-lock,"Lock was cut, and left at the scene.",2015.10.29,Reported
