,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,631355,"Minneapolis, MN 55407",Other,"Other situation, please describe below.",2019.7.14,Reported
1,631758,"New Orleans, LA 70130",None,None,2019.7.14,None
2,632104,"Buffalo, NY 14222",None,None,2019.7.13,None
3,637449,"Portland, OR 97209",None,None,2019.7.13,Reported
4,631248,"Portland, OR 97217",None,None,2019.7.13,Reported
5,632216,"Minneapolis, MN 55406",Cable lock,None,2019.7.13,Reported
6,631281,"Maynard avenue south, south lane st, Seattle, WA",None,None,2019.7.13,None
7,631740,"Cleveland, OH 44106",None,None,2019.7.13,None
0,631865,"Seattle, WA 98109",Cable lock,"Lock is missing, along with the bike.",2019.7.13,Reported
1,631207,"Modesto, CA 95350",None,None,2019.7.13,None
2,631202,"Seattle, WA 98122",Cable lock,"Lock was cut, and left at the scene.",2019.7.13,Reported
3,631168,"2019 S Florida Way, Fayetteville, AR 72701",None,None,2019.7.13,None
4,645495,"Chicago, IL 60657",None,None,2019.7.13,Reported
5,631163,"Santa Rosa, CA 95401",None,None,2019.7.13,None
6,631119,"Washington, DC 20009",None,None,2019.7.13,None
7,631113,"540 Barnhill Dr. , Indianapolis, IN 46202",None,None,2019.7.13,None
0,631115,"Sandy, UT 84070",None,None,2019.7.13,None
1,631106,"Omaha, NE 68106",Cable lock,"Lock is missing, along with the bike.",2019.7.13,None
2,632027,"Military Road and Pacific Avenue, Spanaway, WA 98444",U-lock and cable,"Other situation, please describe below.",2019.7.13,Reported
3,631690,"Brooklyn Park, MN 55443",Cable lock,None,2019.7.13,Reported
4,631048,"Seattle, WA 98107",None,None,2019.7.13,None
5,631070,"CalTrain, San Francisco, CA 94117",U-lock,Bike was not locked,2019.7.13,Reported
6,631349,"Between east 31st and east 34th st, New York, NY 10001",U-lock,"Lock is missing, along with the bike",2019.7.13,None
7,631495,"Cleveland, OH 44106",None,None,2019.7.13,Reported
0,633305,"430 Buckingham Rd, Richardson, TX 75081",Cable lock,"Lock is missing, along with the bike",2019.7.13,Reported
1,630959,"335 N Causeway, New Smyrna Beach, FL 32169",None,None,2019.7.13,None
