,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,778479,"Bloomington, IN 47403",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.6.28,Reported
1,777777,"Alameda, CA 94501",Other,"Lock is missing, along with the bike",2020.6.28,Reported
2,777770,"Alameda, CA 94501",Other,"Lock is missing, along with the bike",2020.6.28,Reported
3,765247,"Seattle, WA 98121",Cable lock,"Lock is missing, along with the bike",2020.6.28,Reported
4,778335,"Santa Monica, CA 90405",None,None,2020.6.28,Reported
5,777613,"3236 Guido St, Oakland, CA 94602",Other,"Lock is missing, along with the bike",2020.6.28,Reported
6,777715,"Cherry Creek Mall, Denver, CO 80206",Cable lock,"Lock is missing, along with the bike",2020.6.28,Reported
0,782891,"Seattle, WA 98112",U-lock,"Lock was cut, and left at the scene",2020.6.28,Reported
1,778228,"10767 Woodbine St, Los Angeles, CA 90034",Cable lock,"Lock is missing, along with the bike",2020.6.28,None
2,777391,"3236 Guido St, Oakland, CA 94602",Other,"Lock is missing, along with the bike",2020.6.28,Reported
3,777353,"852 W Lill Ave, Chicago, IL 60614",None,None,2020.6.28,None
4,646432,"State College, PA 16801",Cable lock,"Lock was opened, and left unharmed at the scene",2020.6.28,None
5,780198,"610 East Capitol St NE, Washington, DC 20003",Cable lock,"Lock was cut, and left at the scene",2020.6.28,None
0,777273,"San Diego, CA 92122",None,None,2020.6.28,None
1,629260,"Milwaukee, WI 53211",U-lock and cable,"Lock is missing, along with the bike",2020.6.28,None
2,41921,"E Webster & N Prospect, Milwaukee, WI 53211",U-lock and cable,"Lock is missing, along with the bike",2020.6.28,None
3,778536,"Seattle, WA 98119",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.6.28,None
4,780125,"Santa Monica, CA 90404",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.6.28,None
5,629229,"3033 North Sheridan Road, Chicago, IL 60657",Not locked,Bike was not locked,2020.6.28,Reported
6,777491,"Evergreen Park Neighborhood, Palo Alto, CA 94306",Not locked,Bike was not locked,2020.6.28,Reported
7,777644,"Portland, OR 97211",None,None,2020.6.28,None
0,779264,"Houston, TX 77056",U-lock,"Lock is missing, along with the bike",2020.6.28,Reported
1,778631,"457 Greendale Way, San Jose, CA 95129",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.6.28,Reported
2,778640,"San Jose, CA 95129",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.6.28,Reported
3,778637,"457 Greendale Way, San Jose, CA 95129",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.6.28,Reported
4,780758,"Woodinville, WA 98072",Not locked,"Other situation, please describe below",2020.6.28,Reported
5,117406,"Sandy, UT 84093",None,None,2020.6.28,Reported
6,777373,"Sandy, UT 84093",None,None,2020.6.28,Reported
0,778508,"4445 Colbath Ave. , Sherman Oaks, CA 91423",None,"Lock is missing, along with the bike",2020.6.28,None
1,778826,"Sandy, UT 84093",None,None,2020.6.28,Reported
2,787856,"401 SE Main St, Minneapolis, MN 55414",Cable lock,"Lock was cut, and left at the scene",2020.6.28,Reported
3,777665,"Dorchester, MA 02122",None,None,2020.6.28,Reported
4,788502,"Shoreline, WA 98133",None,None,2020.6.27,Reported
0,783837,"1170 ocean parkwy, Brooklyn, NY 11230",None,"Other situation, please describe below",2020.6.27,Reported
1,778646,"1170 Ocean Parkway, Brooklyn, NY 11230",Not locked,None,2020.6.27,Reported
2,778812,"Washington, DC 20003",Cable lock,"Lock was cut, and left at the scene",2020.6.27,None
3,779885,"Florence Hallock School Park, Edmonton, T5Z 3X1",None,None,2020.6.27,Reported
