,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,458984,"Seattle, WA 98103",Not locked,None,2018.10.30,Reported
1,458136,"San Francisco, CA 94110",Not locked,None,2018.10.30,Reported
2,458078,"Salt Lake City, UT 84121",Not locked,None,2018.10.30,Reported
3,458081,"Salt Lake City, UT 84121",Not locked,None,2018.10.30,Reported
4,91324,"Minneapolis, MN 55407",None,None,2018.10.30,None
5,458058,"Minneapolis, MN 55407",Other,"Other situation, please describe below.",2018.10.30,None
6,458061,"Salt Lake City, UT 84121",Not locked,None,2018.10.30,Reported
7,464053,"San Francisco, CA 94133",U-lock,"Lock is missing, along with the bike.",2018.10.30,Reported
8,457904,"Washington, DC 20005",Cable lock,"Lock was cut, and left at the scene.",2018.10.30,Reported
0,524404,"Bronx, NY 10468",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2018.10.30,None
1,457729,"San Francisco, CA 94115-3992",None,None,2018.10.29,None
2,457669,"Boulder, CO 80302",None,None,2018.10.29,None
3,457651,"Race, PA 19102",U-lock,None,2018.10.29,None
4,457574,"New Orleans, LA 70124",None,None,2018.10.29,None
5,457500,"Pocatello, ID 83201",Cable lock,"Lock was opened, and left unharmed at the scene.",2018.10.29,None
0,457716,"San Francisco, CA 94111",Cable lock,None,2018.10.29,Reported
1,457462,"Minneapolis, MN 55403",None,None,2018.10.29,None
2,457442,"Portland, OR 97205",U-lock,"Lock is missing, along with the bike.",2018.10.29,Reported
3,457425,"Mercer Island, WA 98040",U-lock,"Lock is missing, along with the bike.",2018.10.29,Reported
4,459871,"Portland, OR 97202",U-lock,"Other situation, please describe below.",2018.10.29,None
5,457592,"Reno, NV 89557",Cable lock,"Lock is missing, along with the bike.",2018.10.29,Reported
6,457362,"San Francisco, CA 94107",Cable lock,"Lock was cut, and left at the scene.",2018.10.29,None
7,457337,"New Orleans, LA",Cable lock,"Lock was cut, and left at the scene.",2018.10.29,Reported
0,457308,"New Orleans, LA 70117",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.10.29,Reported
1,457734,"Mountain View, CA 94041",U-lock and cable,"Lock is missing, along with the bike.",2018.10.29,None
2,457501,"San Diego, CA 92122",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.10.29,Reported
3,457236,"Miami Beach, FL 33139",None,None,2018.10.29,None
4,602449,"Washington, DC 20002",None,None,2018.10.29,None
0,457680,"Oakland, CA 94609",Heavy duty bicycle security chain,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.10.29,Reported
1,458316,"Houston, TX 77008",None,"Other situation, please describe below.",2018.10.29,None
2,456931,"Tucson, AZ 85718",None,None,2018.10.28,None
3,421892,"3577 s Kingsburg Cv#22, Magna, UT 84044",Not locked,None,2018.10.28,None
4,460237,"Santa Monica, CA 90404",Other,"Other situation, please describe below.",2018.10.28,Reported
5,456932,"Beverly Hills, CA 90210",U-lock,"Lock is missing, along with the bike.",2018.10.28,Reported
6,457010,"Austin, TX 78757",Not locked,Bike was not locked,2018.10.28,Reported
0,456869,"New Orleans, LA 70119",None,None,2018.10.28,None
1,457522,"San Francisco, CA 94118",Cable lock,"Lock was cut, and left at the scene.",2018.10.28,Reported
