,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,383130,"Denver, CO 80203",Other,"Other situation, please describe below.",2018.2.4,Reported
1,383128,"Port Hueneme, CA 93041",None,None,2018.2.4,None
2,383156,"New Orleans, LA 70116",None,None,2018.2.4,None
3,383034,"Hayward, CA 94541",None,None,2018.2.3,None
4,55361,"San Francisco, CA 94110",None,None,2018.2.3,None
5,383029,"Tucson, AZ 85711",None,None,2018.2.3,None
6,383645,"San Francisco, CA 94110",U-lock,"Lock is missing, along with the bike.",2018.2.3,Reported
7,383792,"Portland, OR 97215",Cable lock,"Lock is missing, along with the bike.",2018.2.3,Reported
8,383251,"New Orleans, LA 70117",None,None,2018.2.3,Reported
9,383149,"Tucson, AZ 85715",None,None,2018.2.3,Reported
0,383051,"Austin, TX 78705",U-lock,"Lock is missing, along with the bike.",2018.2.3,Reported
1,382468,"Tucson, AZ 85712",None,None,2018.2.3,None
2,383053,"Seattle, WA 98104",U-lock,"Lock is missing, along with the bike.",2018.2.3,Reported
3,383113,"Albany, CA 94706",Cable lock,"Lock was cut, and left at the scene.",2018.2.3,None
4,383201,"Minneapolis, MN 55401",U-lock and cable,"Other situation, please describe below.",2018.2.3,Reported
5,383116,"New Orleans, LA",None,None,2018.2.3,Reported
6,383535,"San Diego, CA 92115",Other,None,2018.2.3,Reported
7,383110,"Los Angeles, CA 90065",Other,None,2018.2.3,Reported
8,383503,"New Orleans, LA",None,None,2018.2.3,None
0,383259,"Phoenix, AZ 85006",Not locked,None,2018.2.3,None
1,383184,"Tucson, AZ 85715",None,None,2018.2.3,Reported
2,383002,"Seattle, WA 98104",None,None,2018.2.2,None
3,383169,"Seattle, WA 98122",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.2.2,None
4,383144,"Larkspur, CA 94939",None,None,2018.2.2,None
5,383354,"San Marcos, TX 78666",None,None,2018.2.2,Reported
6,383000,"San Francisco, CA 94110",U-lock,"Lock was cut, and left at the scene.",2018.2.2,Reported
7,383020,"Denver, CO",Heavy duty bicycle security chain,None,2018.2.2,Reported
8,382994,"Austin, TX 78727",Not locked,Bike was not locked,2018.2.2,None
0,793279,"Everett, WA 98204",None,None,2018.2.1,Reported
1,410323,"Washington, DC 20002",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.2.1,Reported
2,382946,"Washington, DC 20009",Not locked,"Other situation, please describe below.",2018.2.1,None
