,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,57018,"Portland, OR 97202",None,None,2015.9.5,Reported
1,57017,"Auburn, CA 95603",None,None,2015.9.5,None
2,57015,"Portland, OR 97213",None,None,2015.9.5,Reported
3,46712,"Brooklyn, NY 11216",Not locked,Bike was not locked,2015.9.5,Reported
4,57019,"San Diego, CA 92122",None,None,2015.9.5,Reported
5,57076,"Albany, OR 97322",None,None,2015.9.5,Reported
6,58627,"Kalispell, MT 59901",None,None,2015.9.5,None
7,58739,"Portland, OR 97201",None,"Other situation, please describe below.",2015.9.5,Reported
8,57166,"Binghamton, NY 13905",Cable lock,"Lock is missing, along with the bike.",2015.9.5,Reported
9,57028,"Portland, OR 97209",Cable lock,"Other situation, please describe below.",2015.9.5,Reported
0,57065,"Mountain View, CA 94080",Cable lock,None,2015.9.5,Reported
1,57580,"Los Angeles, CA 90038",U-lock and cable,"Lock is missing, along with the bike.",2015.9.5,None
2,57385,"Seattle, WA 98109",Other,None,2015.9.5,None
3,57097,"Evansville, IN 47715",Cable lock,"Lock was opened, and left unharmed at the scene.",2015.9.5,None
4,57014,"San Francisco, CA 94115",None,None,2015.9.5,Reported
5,57056,"San Francisco, CA 94102",U-lock,"Lock was cut, and left at the scene.",2015.9.5,None
6,57071,"Malden, MA 02148",None,None,2015.9.5,None
7,57074,"Mamaroneck, NY 10543",Not locked,Bike was not locked,2015.9.5,None
8,56992,"New York, NY 10028",None,None,2015.9.4,None
0,56938,"Edmonton, T5M3J4",None,None,2015.9.4,None
1,57804,"Washington, DC 20003",Cable lock,None,2015.9.4,None
2,57221,"Vancouver, WA 98664",None,None,2015.9.4,Reported
3,57392,"Stockton, CA 95204",Not locked,Bike was not locked,2015.9.4,Reported
4,56910,"Cincinnati, OH 45220",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.9.4,None
5,56995,"Alameda, CA 94501",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.9.4,Reported
6,57009,"Baltimore, MD 21218",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.9.4,Reported
7,57099,"Salem Oregon, OR 97305",Cable lock,"Lock was cut, and left at the scene.",2015.9.4,Reported
8,57294,"Santa Clara, CA 95054",Cable lock,"Lock was cut, and left at the scene.",2015.9.4,Reported
9,56909,"Washington, DC 20002",Other,None,2015.9.4,Reported
0,56986,"Seattle, WA 98122",Cable lock,"Lock is missing, along with the bike.",2015.9.4,None
1,56987,"Chicago, IL 60613",U-lock,"Lock is missing, along with the bike.",2015.9.4,Reported
2,57198,"Murray, UT 84107",Not locked,None,2015.9.4,Reported
3,94336,"Seattle, WA",U-lock,"Lock is missing, along with the bike.",2015.9.4,None
4,58430,"Davenport, IA 52804",None,None,2015.9.4,Reported
5,56998,"Oakland, CA 94610",None,None,2015.9.4,Reported
6,56924,"Seattle, WA 98102",Not locked,None,2015.9.4,Reported
7,56913,"Richmond, VA 23838",U-lock,Bike was not locked,2015.9.4,Reported
8,94485,"Missoula, MT 59802",Not locked,None,2015.9.4,None
9,56916,"Seattle, WA 98102",Not locked,None,2015.9.4,Reported
0,57615,"Houston, TX 77006",Cable lock,"Lock was cut, and left at the scene.",2015.9.4,Reported
1,57163,"San Francisco, CA 94116",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.9.4,Reported
2,57406,"College Park, MD 20782",U-lock,"Lock is missing, along with the bike.",2015.9.4,Reported
3,56999,"Tucson, AZ 85716",Cable lock,"Lock is missing, along with the bike.",2015.9.4,None
4,56983,"Portland, ME 04102",None,None,2015.9.4,None
5,56968,"Columbus, OH 43210",Cable lock,None,2015.9.4,Reported
