,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,18887,"Milwaukee, WI 53207",None,None,2010.3.31,Reported
1,15424,"Portland, OR 97232",None,None,2010.3.31,Reported
2,13239,"Philadelphia, PA 19104",None,None,2010.3.31,Reported
3,13268,"Portland, OR 97206",None,None,2010.3.30,Reported
4,12560,"Portland, OR 97214",None,None,2010.3.30,None
5,13212,"La Jolla, CA 92093",None,None,2010.3.30,Reported
6,13201,"Gaithersburg, MD 20878",None,None,2010.3.30,None
7,13401,"Lincoln, NE 68504",None,None,2010.3.30,Reported
8,13225,"Gilroy, CA 95020",None,None,2010.3.29,None
9,12749,"Houston, TX 77008",None,None,2010.3.29,Reported
0,18883,"Tualatin, OR 97062",None,None,2010.3.29,Reported
1,15509,"Northglenn, CO 80233",None,None,2010.3.29,Reported
2,13226,"Gilroy, CA 95020",None,None,2010.3.29,None
3,13028,"Portland, OR 97227",None,None,2010.3.28,None
4,13318,"Aurora, CO 80014",None,None,2010.3.28,Reported
5,13187,"San Francisco, CA 94109",None,None,2010.3.28,Reported
6,18882,"St. Paul, MN 55104",None,None,2010.3.27,Reported
0,13208,"Suisun City, CA 94533",None,None,2010.3.27,Reported
1,13192,"Austin, TX 78702",None,None,2010.3.27,Reported
2,13197,"Portland, OR 97214",None,None,2010.3.26,Reported
3,15043,"San Francisco, CA 94117",None,None,2010.3.26,None
4,15546,"Los Angeles, CA 90071",None,None,2010.3.26,Reported
5,13249,"Chapel Hill, NC 27514",None,None,2010.3.26,None
6,12382,"Amherst, NY 14228",None,None,2010.3.26,None
7,13184,"Seattle, WA 98112",None,None,2010.3.25,Reported
8,17541,"Portland, OR 97205",None,None,2010.3.25,Reported
9,23628,"Redmond, WA 98052",None,None,2010.3.25,Reported
0,13178,"Portland, OR 97206",None,None,2010.3.24,None
1,13181,"Pittsburgh, PA 15232",None,None,2010.3.24,Reported
2,13174,"Los Angeles, CA 90089",None,None,2010.3.24,Reported
3,13170,"Seattle, WA 98144",None,None,2010.3.24,None
4,18880,"Norfolk, VA 23513",None,None,2010.3.24,None
5,13176,"Burlington, VT 05401",None,None,2010.3.24,None
6,13165,"Orlando, FL 32803",None,None,2010.3.23,None
7,18877,"Portland, OR 97232",None,None,2010.3.23,None
0,13160,"Portland, OR 97232",None,None,2010.3.23,None
1,16368,"Sunnyvale, CA 94086",Cable lock,"Lock is missing, along with the bike",2010.3.22,None
2,16493,"San Francisco, CA 94105",None,None,2010.3.22,Reported
3,15029,"Portland, OR 97202",None,None,2010.3.22,None
4,12761,"Denver, CO 80206",None,None,2010.3.22,Reported
5,13153,"Yakima, WA 98902",None,None,2010.3.22,None
6,13195,"Oakland, CA 94704",None,None,2010.3.22,None
7,13144,"Seattle, WA 98133",None,None,2010.3.22,Reported
8,13116,"Seattle, WA 98105",None,None,2010.3.21,None
9,11918,"Portland, OR 97219",None,None,2010.3.21,None
0,18869,"East Lansing, MI 48823",None,None,2010.3.21,Reported
1,13169,"Austin, TX 78701",None,None,2010.3.21,None
2,13139,"Mesa, AZ 85202",None,None,2010.3.21,Reported
3,18871,"Portland, OR 97213",None,None,2010.3.21,Reported
4,13117,"Jersey City, NJ 07307",None,None,2010.3.21,Reported
5,929048,"Eugene, OR",None,None,2010.3.20,Reported
6,929046,"2133 Centennial Plaza, Eugene, OR",None,None,2010.3.20,Reported
7,13113,"Chicago, IL 60647",None,None,2010.3.20,Reported
8,14316,"Austin, TX 78705",None,None,2010.3.20,Reported
0,18881,"Portland, OR 97227",None,None,2010.3.20,Reported
1,18867,"Portland, OR 97202",None,None,2010.3.20,Reported
2,18870,"Portland, OR 97213",None,None,2010.3.20,Reported
3,12755,"Chicago, IL 60622",None,None,2010.3.20,None
4,18543,"Portland, OR 97217",None,None,2010.3.20,None
5,68269,"Colorado Springs, CO 80907",Cable lock,"Lock is missing, along with the bike.",2010.3.20,Reported
6,15392,"Portland, OR 97227",None,None,2010.3.20,Reported
7,13111,"Portland, OR 97227",None,None,2010.3.20,None
8,13135,"Lynnwood, WA 98036",None,None,2010.3.20,Reported
9,13167,"Clovis, CA 93612",None,None,2010.3.20,Reported
0,12728,"Fayetteville, AR 72703",None,None,2010.3.19,Reported
