,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,79930,"Chicago, IL 60614",U-lock and cable,"Lock is missing, along with the bike.",2016.6.6,None
1,79958,"Portland, OR 97215",Cable lock,None,2016.6.6,None
2,80049,"La Jolla, CA 92092",U-lock,"Lock was cut, and left at the scene.",2016.6.6,Reported
3,79860,"Greenville, SC 29615",None,None,2016.6.6,None
4,79839,"Washington, WA",U-lock,"Lock is missing, along with the bike.",2016.6.6,None
5,79815,"Davis, CA 95616",Cable lock,"Lock is missing, along with the bike.",2016.6.6,Reported
6,79932,"San Francisco, CA 94110",U-lock and cable,"Lock was cut, and left at the scene.",2016.6.6,Reported
0,79880,"Washington, DC 20001",None,None,2016.6.6,Reported
1,79887,"Portland, OR 97214",Cable lock,"Lock was cut, and left at the scene.",2016.6.6,None
2,79875,"Tigard, OR 97224",None,None,2016.6.6,Reported
3,81071,"Portland, OR 97215",Other,"Other situation, please describe below.",2016.6.6,Reported
4,79808,"Inglewood, CA 90304",U-lock and cable,"Lock is missing, along with the bike.",2016.6.6,Reported
5,79795,"New Orleans, LA",None,None,2016.6.5,None
6,79781,"Portland, OR 97232",None,None,2016.6.5,None
7,79774,"Salt Lake City, UT 84111",None,None,2016.6.5,Reported
0,79753,"Tucson, AZ 85716",None,None,2016.6.5,Reported
1,79734,"Vancouver, V5T3Y9",None,None,2016.6.5,None
2,79709,"Washington, DC 20009-7553",None,None,2016.6.5,None
3,79676,"Cambridge, Cambridgeshire",None,None,2016.6.5,None
4,79673,"Portland, OR 97202",None,None,2016.6.5,Reported
5,79945,"San Jose, CA 95110",Other,"Other situation, please describe below.",2016.6.5,None
6,79983,"Oakland, CA 94610",U-lock,"Other situation, please describe below.",2016.6.5,Reported
7,81816,"Washington, DC 20017",Other,"Other situation, please describe below.",2016.6.5,None
0,80000,"Cornelius, OR 97113",Cable lock,"Lock is missing, along with the bike.",2016.6.5,None
1,79759,"San Bernardino, CA 92404",None,None,None,None
2,72713,"San Jose, CA 95110",Other,"Other situation, please describe below.",2016.6.5,Reported
3,79847,"Philadelphia, PA 19130",Other,"Other situation, please describe below.",2016.6.5,Reported
4,79826,"Washington, WA",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2016.6.5,Reported
5,80216,"Somerville, MA 02143",U-lock,None,2016.6.5,None
