,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,91626,"Bend, OR 97702",None,None,2015.8.19,Reported
1,55264,"Portland, OR",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2015.8.19,Reported
2,46972,"Chicago, IL 60611",Cable lock,"Lock is missing, along with the bike.",2015.8.19,Reported
3,55140,"Chicago, IL 60618",U-lock,"Other situation, please describe below.",2015.8.19,None
4,55253,"Marina Del Rey, CA 90292",Cable lock,"Lock is missing, along with the bike.",2015.8.19,None
5,55214,"San Diego, CA 92116",Not locked,None,2015.8.19,Reported
6,55216,"Indianapolis, IN 46202",Cable lock,"Lock is missing, along with the bike.",2015.8.19,None
7,56370,"Philadelphia, PA 19148",Cable lock,"Lock is missing, along with the bike.",2015.8.19,Reported
8,55229,"Sunnyvale, CA 94086",Cable lock,None,2015.8.19,Reported
0,55233,"Millbrae, CA 94030",Not locked,Bike was not locked,2015.8.19,Reported
1,55082,"Hillsboro, OR 97124",None,None,2015.8.18,None
2,55080,"Portland, OR 97211",None,None,2015.8.18,Reported
3,55063,"Oro Valley, AZ 85737",None,None,2015.8.18,Reported
4,55111,"Campbell, CA 95008",Not locked,Bike was not locked,2015.8.18,Reported
5,55154,"Tucson, AZ 85712",Cable lock,"Lock was cut, and left at the scene.",2015.8.18,Reported
6,55049,"San Diego, CA 92108",Not locked,Bike was not locked,2015.8.18,Reported
7,55047,"Providence, RI 02906",None,None,2015.8.18,Reported
8,55076,"Arvada, CO 80002",None,None,2015.8.18,Reported
9,55181,"San Francisco, CA 94122",U-lock,"Lock was cut, and left at the scene.",2015.8.18,Reported
0,91510,"New Orleans, LA",None,None,2015.8.18,None
1,55112,"New York, NY 10002",U-lock and cable,None,2015.8.18,None
2,55777,"Englewood, CO 80112",Cable lock,"Lock is missing, along with the bike.",2015.8.18,Reported
3,55104,"Portland, OR 97203",Not locked,None,2015.8.18,Reported
4,55260,"Portland, OR 97201",Cable lock,"Lock is missing, along with the bike.",2015.8.18,Reported
5,55118,"Santa Clara, CA 95054",Not locked,"Other situation, please describe below.",2015.8.18,Reported
6,55887,"Seattle, WA 98122",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2015.8.18,Reported
7,59179,"Vacaville, CA 95688",Cable lock,"Lock was cut, and left at the scene.",2015.8.18,Reported
0,55252,"San Antonio, TX 78212",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.8.18,None
