,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,110721,"Seattle, WA 98109",None,None,2017.2.14,Reported
1,110595,"Everett, WA 98208",None,None,2017.2.14,Reported
2,110722,"Seattle, WA 98109",None,None,2017.2.14,Reported
3,110576,"Columbus, OH 43206",None,None,2017.2.13,None
4,110566,"Beverly Hills, CA 90212",Cable lock,"Lock was cut, and left at the scene.",2017.2.13,None
5,97486,"College Park, MD 20872",Cable lock,"Lock was cut, and left at the scene.",2017.2.13,None
6,110537,"New Orleans, LA",None,None,2017.2.13,None
7,112053,"Jersey City, NJ 07302",Not locked,Bike was not locked,2017.2.13,None
8,110966,"Mountain View, CA 94043",Other,"Lock was cut, and left at the scene.",2017.2.13,Reported
0,110538,"New Orleans, LA",None,None,2017.2.13,None
1,110967,"Mountain View, CA 94043",Other,"Lock was cut, and left at the scene.",2017.2.13,Reported
2,110550,"San Antonio, TX 78229",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised.",2017.2.13,Reported
3,112019,"Chicago, IL 60601",Cable lock,"Lock was cut, and left at the scene.",2017.2.13,Reported
4,110563,"Salem, OR 97301",Cable lock,"Lock was cut, and left at the scene.",2017.2.13,Reported
5,110618,"Palm Springs, FL 33461",Cable lock,"Lock was cut, and left at the scene.",2017.2.13,Reported
6,110553,"Indianapolis, IN 46204",None,None,2017.2.13,Reported
7,110571,"Seattle, WA 98107",None,None,2017.2.13,Reported
8,110601,"Pittsburg, CA 94565",None,None,2017.2.13,Reported
9,110476,"St. Petersburg, FL 33713",None,None,2017.2.12,None
0,110475,"St. Petersburg, FL",None,None,2017.2.12,None
1,110447,"Santa Monica, CA 90404",None,None,2017.2.12,None
2,110451,"Seattle, WA 98110",Cable lock,"Lock was cut, and left at the scene.",2017.2.12,None
3,110507,"Boise, ID 83702",Cable lock,"Lock is missing, along with the bike.",2017.2.12,None
4,110439,"Portland, OR 97227",U-lock,"Other situation, please describe below.",2017.2.12,Reported
5,110433,"Portland, OR 97203",None,"Other situation, please describe below.",2017.2.12,Reported
6,110615,"Seattle, WA 98103",Other,"Other situation, please describe below.",2017.2.12,Reported
7,110551,"Pomona, CA",None,None,2017.2.12,None
8,355141,"Los Angeles, CA 90008",Cable lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2017.2.12,Reported
9,110483,"San Antonio, TX 78209",Cable lock,"Lock is missing, along with the bike.",2017.2.12,Reported
0,110395,"New Salem, PA 15468",None,None,2017.2.11,None
1,110347,"Madison, WI 53703",None,None,2017.2.11,None
2,110499,"Eugene, OR 97402",None,None,2017.2.11,None
3,110339,"Los Angeles, CA 90015",Chain with padlock,"Lock is missing, along with the bike.",2017.2.11,None
4,110349,"Oakland, CA 94609",Other,"Other situation, please describe below.",2017.2.11,None
