,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,44166,"Philadelphia, PA 19107",Cable lock,"Lock is missing, along with the bike.",2015.4.26,None
1,44161,"Santa Cruz, CA 95060",Cable lock,"Lock was cut, and left at the scene.",2015.4.26,None
2,44159,"Santa Cruz, CA 95060",Cable lock,"Lock was cut, and left at the scene.",2015.4.26,None
3,44150,"San Francisco, CA 94111",U-lock and cable,"Lock was cut, and left at the scene.",2015.4.26,Reported
4,44182,"Tucson, AZ 85719",None,None,2015.4.26,Reported
5,44302,"Seattle, WA 98199",Cable lock,"Lock was cut, and left at the scene.",2015.4.26,Reported
6,44211,"Honolulu, HI 96813",U-lock,"Other situation, please describe below.",2015.4.26,None
7,44168,"San Diego, CA 92101",Cable lock,"Lock is missing, along with the bike.",2015.4.26,Reported
0,44398,"San Francisco, CA 94110",U-lock and cable,"Lock was cut, and left at the scene.",2015.4.26,Reported
1,44164,"Portland, CA 97218",None,None,2015.4.26,Reported
2,44136,"San Diego, CA 92108",U-lock,"Lock is missing, along with the bike.",2015.4.26,None
3,44160,"Santa Cruz, CA 95060",Cable lock,"Lock was cut, and left at the scene.",2015.4.26,None
4,45636,"Ankeny, IA",None,None,2015.4.26,None
5,44220,"West Hollywood, CA 90069",U-lock and cable,"Lock was cut, and left at the scene.",2015.4.26,None
6,44050,"Portland, OR 97211",None,None,2015.4.26,Reported
7,44015,"Portland, OR 97213",None,None,2015.4.25,None
8,44000,"Portland, OR 97232",None,None,2015.4.25,Reported
0,44280,"Tuscaloosa, AL 35401",Cable lock,"Lock is missing, along with the bike.",2015.4.25,Reported
1,79403,"El Cerrito, CA 94530",Not locked,Bike was not locked,2015.4.25,Reported
2,70869,"Seattle, WA 98115",Cable lock,"Lock is missing, along with the bike.",2015.4.25,None
3,44151,"Austin, TX 78759",Cable lock,"Lock is missing, along with the bike.",2015.4.25,Reported
4,44177,"Salem, OR 97302",Cable lock,"Lock was cut, and left at the scene.",2015.4.25,Reported
5,44384,"Seattle, WA 98199",U-lock and cable,"Object that bike was locked to was broken, removed, or otherwise compromised.",2015.4.25,Reported
6,45267,"San Francisco, CA 94109",U-lock and cable,"Lock was cut, and left at the scene.",2015.4.25,Reported
7,44031,"San Francisco, CA",Other,Bike was not locked,2015.4.25,Reported
8,44482,"Pasadena, CA 91105",U-lock and cable,"Lock is missing, along with the bike.",2015.4.25,Reported
9,44115,"Santa Rosa, CA 95401",Cable lock,"Lock is missing, along with the bike.",2015.4.25,Reported
0,45951,"San Francisco, CA 94103",U-lock,"Lock is missing, along with the bike.",2015.4.25,Reported
1,44053,"Antelope, CA 95843",Cable lock,"Lock was cut, and left at the scene.",2015.4.25,None
2,44040,"Portland, OR 97201",Cable lock,"Lock was cut, and left at the scene.",2015.4.25,Reported
3,44194,"Burbank, CA 91505",U-lock and cable,"Lock is missing, along with the bike.",2015.4.25,Reported
