,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,141132,"Chicago, IL 60612",U-lock,"Lock is missing, along with the bike.",2017.6.16,Reported
1,138004,"San Francisco, CA 94114",Other,"Lock was cut, and left at the scene.",2017.6.16,Reported
2,374073,"Los Angeles, CA 91748",Chain with padlock,"Lock is missing, along with the bike.",2017.6.16,None
3,175406,"Maple Valley, WA 98038",Not locked,"Other situation, please describe below.",2017.6.16,None
4,167161,"Berkeley, CA 94709",Cable lock,"Lock was cut, and left at the scene.",2017.6.16,None
5,140749,"Washington, DC 20001",Two U-locks,"Lock was cut, and left at the scene.",2017.6.16,Reported
6,125263,"Seaside, OR 97138",None,None,2017.6.15,None
7,125080,"Seattle, WA 98144",None,None,2017.6.15,None
8,124767,"Indianapolis, IN 46204",None,None,2017.6.15,None
0,124487,"Newark, CA 94560",None,None,2017.6.15,None
1,125015,"Happy, OR 97086",Not locked,None,2017.6.15,Reported
2,125149,"Washington Dc, DC 20011",None,None,2017.6.15,Reported
3,125224,"Campbell, CA 95008",None,None,2017.6.15,Reported
4,125250,"Campbell, CA 95008",None,None,2017.6.15,Reported
5,126738,"New Orleans, LA 70117",None,None,2017.6.15,None
6,261859,"Portland, OR 97202",None,None,2017.6.15,Reported
7,125424,"Lincoln, NE 68512",Cable lock,"Lock was cut, and left at the scene.",2017.6.15,Reported
8,132133,"Seattle, WA 98122",Other,"Other situation, please describe below.",2017.6.15,Reported
9,314099,"Seattle, WA 98103",U-lock,Bike was not locked,2017.6.15,None
0,141822,"Seattle, WA 98103",None,None,2017.6.15,None
1,124382,"Brooklyn, NY 11220",None,None,2017.6.15,None
2,126737,"New Orleans, LA 70117",None,None,2017.6.15,None
3,124966,"Chicago, IL 60610",Not locked,"Other situation, please describe below.",2017.6.15,None
4,140159,"Portland, OR 97214",None,None,2017.6.15,Reported
5,125906,"South Bend, IN 46601",Cable lock,None,2017.6.15,Reported
6,125836,"Chicago, IL 60618",Not locked,"Other situation, please describe below.",2017.6.15,Reported
7,189013,"Portland, OR 97229",Cable lock,None,2017.6.15,Reported
0,125923,"South Bend, IN 46601",Cable lock,None,2017.6.15,Reported
1,124915,"New Orleans, LA 70119-4126",Other,"Other situation, please describe below.",2017.6.15,None
2,141823,"Seattle, WA 98103",None,None,2017.6.15,None
3,125312,"San Francisco, CA",None,None,2017.6.15,None
4,396887,"Burnsville, MN 55337",None,None,2017.6.15,None
5,125964,"Cleveland, OH 44102",None,None,2017.6.15,None
6,125185,"Longmont, CO 80501",Not locked,Bike was not locked,2017.6.15,Reported
7,123981,"Buffalo, NY 14216",None,None,2017.6.14,None
8,123967,"Costa Mesa, CA 92627",Cable lock,"Lock is missing, along with the bike.",2017.6.14,Reported
0,124273,"Long Beach, CA 90806",None,None,2017.6.14,None
1,126044,"Murray, UT 84107",None,None,2017.6.14,None
2,126582,"Buffalo, NY 14213-1649",Cable lock,"Lock is missing, along with the bike.",2017.6.14,Reported
3,173725,"Oakland, CA 94606",U-lock,"Lock is missing, along with the bike.",2017.6.14,None
4,124304,"San Jose, CA 95122",Cable lock,"Lock was cut, and left at the scene.",2017.6.14,Reported
5,124039,"Denver, CO 80218",None,None,2017.6.14,None
6,124116,"Minneapolis, MN 55455",Not locked,Bike was not locked,2017.6.14,Reported
7,126468,"Buffalo, NY 14213",Cable lock,"Lock is missing, along with the bike.",2017.6.14,Reported
8,123959,"Denver, CO 80211",Other,"Other situation, please describe below.",2017.6.14,None
0,124851,"Los Angeles, CA 90027",U-lock and cable,"Lock is missing, along with the bike.",2017.6.14,None
1,124828,"Los Angeles, CA 90027",U-lock and cable,"Lock is missing, along with the bike.",2017.6.14,Reported
2,125364,"Houston, TX 77007",None,None,2017.6.14,Reported
3,125070,"Takoma Park, MD 20912",Other,"Other situation, please describe below.",2017.6.14,Reported
4,125026,"Atlanta, GA 30312",Other,"Other situation, please describe below.",2017.6.14,Reported
5,124863,"316 S. Telemachus St., LA 70119",None,None,2017.6.14,None
6,124969,"San Francisco, CA 94108",U-lock,"Lock is missing, along with the bike.",2017.6.14,Reported
7,124938,"Seattle, WA 98105",U-lock,"Lock is missing, along with the bike.",2017.6.14,Reported
0,307454,"Jenner, CA 94923",U-lock,None,2017.6.14,None
1,123901,"Santa Barbara, CA 93101",None,None,2017.6.14,Reported
2,124678,"Denver, CO 80202",Cable lock,None,2017.6.14,None
3,124053,"San Francisco, CA 94105",U-lock,"Lock was cut, and left at the scene.",2017.6.14,None
4,124088,"Portland, OR 97201",None,None,2017.6.14,Reported
5,124930,"Seattle, WA 98103",None,None,2017.6.14,Reported
6,124091,"Portland, OR 97203",None,None,2017.6.14,None
0,123540,"Seattle, WA 98115",None,None,2017.6.13,None
1,361727,"Columbus, IN 47203",Chain with padlock,"Lock was opened, and left unharmed at the scene.",2017.6.13,Reported
2,123528,"Boulder, CO 80302",None,None,2017.6.13,None
3,601278,"75 Tilden ave., Newport, RI 02840",Other,"Other situation, please describe below.",2017.6.13,None
4,123542,"Portland, OR 97213",Not locked,Bike was not locked,2017.6.13,Reported
5,123558,"San Francisco, CA 94102",U-lock,"Lock is missing, along with the bike.",2017.6.13,None
6,123609,"Arcadia, CA",None,None,2017.6.13,Reported
7,123605,"Ann Arbor, MI 48103",Cable lock,"Lock is missing, along with the bike.",2017.6.13,Reported
8,376118,"Seattle, WA 98104",Cable lock,"Lock is missing, along with the bike.",2017.6.13,Reported
0,123615,"Kansas City, MO 64112",None,None,2017.6.13,None
1,123881,"Alexandria, VA 22302",Not locked,Bike was not locked,2017.6.13,Reported
2,123536,"South Boston, MA 02127",Other,"Other situation, please describe below.",2017.6.13,None
3,124203,"Tigard, OR 97223",Other,Bike was not locked,2017.6.13,Reported
4,123669,"Seattle, WA 98109",None,None,2017.6.13,None
5,141267,"Bellevue, WA 98007",Cable lock,"Lock is missing, along with the bike.",2017.6.13,Reported
6,344991,"San Francisco, CA 94114",Not locked,None,2017.6.13,Reported
7,123556,"San Francisco, CA 94110",None,None,2017.6.13,None
8,123514,"Oklahoma City, OK 73103",Cable lock,"Lock is missing, along with the bike.",2017.6.13,Reported
0,123601,"Eugene, OR 97404",None,None,2017.6.13,Reported
1,123591,"Washington, DC",Cable lock,"Lock is missing, along with the bike.",2017.6.13,None
2,123825,"Brooklyn, NY 11211",Chain with padlock,"Lock is missing, along with the bike.",2017.6.13,None
3,160579,"Denver, CO 80202",Cable lock,"Lock was cut, and left at the scene.",2017.6.13,Reported
4,123761,"New Orleans, LA 70117",None,None,2017.6.13,None
5,127311,"New Orleans, LA 70117",None,None,2017.6.13,Reported
6,123736,"New Orleans, LA 70125",None,None,2017.6.13,None
7,123649,"Brooklyn, NY 11237",U-lock,"Lock is missing, along with the bike.",2017.6.13,None
8,124157,"New Orleans, LA 70117",None,None,2017.6.13,Reported
9,123655,"New Orleans, LA 70130",None,None,2017.6.13,None
