,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,383986,"New Orleans, LA 70116",None,None,2018.2.16,None
1,384019,"Los Angeles, CA 90036",U-lock and cable,"Lock is missing, along with the bike.",2018.2.16,Reported
2,385911,"San Francisco, CA 94110",U-lock,"Lock is missing, along with the bike.",2018.2.16,Reported
3,362237,"Portland, OR 97210",Cable lock,"Lock is missing, along with the bike.",2018.2.16,Reported
4,384475,"Washington, DC 20001",U-lock and cable,"Other situation, please describe below.",2018.2.16,Reported
5,384166,"San Jose, CA 95126",Not locked,"Lock is missing, along with the bike.",2018.2.16,Reported
6,384723,"Portland, OR 97214",Other,"Other situation, please describe below.",2018.2.16,Reported
7,356296,"Chicago, IL 60618",Not locked,"Other situation, please describe below.",2018.2.16,Reported
8,381525,"Bundy and national, West La, CA",None,None,2018.2.15,None
9,383855,"Boston, MA 02115",None,None,2018.2.15,None
0,383940,"San Francisco, CA 94103",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.2.15,None
1,384903,"Tucson, AZ 85748",Cable lock,"Lock was cut, and left at the scene.",2018.2.15,Reported
2,383888,"Tucson, AZ 85705",None,None,2018.2.15,None
3,384118,"Brandon, FL 33511",Not locked,None,2018.2.15,None
4,383916,"Seattle, WA 98101",Cable lock,"Lock was cut, and left at the scene.",2018.2.15,Reported
5,383990,"Redondo Beach, CA 90277",None,None,2018.2.15,Reported
6,384564,"New Orleans, LA 70116",None,None,2018.2.15,Reported
7,396710,"New Orleans, LA 70117",None,None,2018.2.15,None
8,383866,"San Jose, CA 95127",Not locked,None,2018.2.15,Reported
0,383995,"New Orleans, LA 70117",None,None,2018.2.15,None
1,384469,"Wisconsin, WI",Heavy duty bicycle security chain,"Other situation, please describe below.",2018.2.15,Reported
2,383905,"San Francisco, CA 94114",None,"Other situation, please describe below.",2018.2.15,None
3,383984,"Los Angeles, CA 90025",U-lock,"Lock is missing, along with the bike.",2018.2.15,Reported
4,112393,"Los Angeles, CA",None,None,2018.2.15,Reported
