,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,11552,"Portland, OR",None,None,2009.9.17,Reported
1,11735,"San Francisco, CA 94122",None,None,2009.9.17,None
2,12033,"Austin, TX 78703",None,None,2009.9.17,None
3,11556,"Portland, OR",None,None,2009.9.17,None
4,18395,"Portland, OR 97212",None,None,2009.9.17,Reported
5,12035,"Silver Spring, MD 20910",None,None,2009.9.17,Reported
6,11555,"Portland, OR 97221",None,None,2009.9.16,None
7,18333,"Portland, OR 97217",None,None,2009.9.16,Reported
8,18341,"Atlanta, GA 30345",None,None,2009.9.16,None
9,11547,"Portland, OR 97202",None,None,2009.9.16,None
0,11599,"Socorro, NM 87801",None,None,2009.9.16,None
1,12034,"Brooklyn, NY 11216",None,None,2009.9.16,None
2,18375,"Denver, CO 80206",None,None,2009.9.16,Reported
3,11663,"San Francisco, CA 94117",None,None,2009.9.16,Reported
4,18344,"Holmen, WI 54636",None,None,2009.9.16,None
5,19565,"Portland, OR 97211",None,None,2009.9.16,None
6,11730,"Gainesville, FL 32603",None,None,2009.9.15,None
7,12047,"San Jose, CA 95112",None,None,2009.9.15,None
8,19546,"Glendale, AZ 85308",None,None,2009.9.15,None
0,18329,"Portland, OR 97201",None,None,2009.9.15,Reported
1,18378,"Phoenix, AZ 85016",None,None,2009.9.15,None
2,18328,"Portland, OR 97210",None,None,2009.9.15,None
3,11586,"Portland, OR 97225",None,None,2009.9.15,Reported
4,11559,"Philadelphia, PA 19122",None,None,2009.9.15,None
5,11658,"Oakland, CA 94612",None,None,2009.9.14,None
6,12067,"Loma Linda, CA 92350",None,None,2009.9.14,Reported
7,19113,"Chicago, IL 60625",None,None,2009.9.14,None
8,18429,"Oakland, CA 94612",None,None,2009.9.14,None
9,18465,"Colorado Springs, CO 80946",None,None,2009.9.14,None
0,11561,"Wilsonville, OR 97070",None,None,2009.9.14,None
1,10385,"Elk Grove Village, IL 60007",None,None,2009.9.13,None
2,18315,"Milwaukee, WI 53212",None,None,2009.9.13,None
3,11565,"Baltimore, MD 21230",None,None,2009.9.13,Reported
4,18292,"Brooklyn, NY 11217",None,None,2009.9.13,None
5,18358,"Los Angeles, CA 90042",None,None,2009.9.13,None
6,19111,"Philadelphia, PA 19146",None,None,2009.9.13,None
0,18289,"Pasadena, CA 91101",None,None,2009.9.12,None
1,11569,"Grand Rapids, MI 49525",None,None,2009.9.12,None
2,11545,"Champaign Urbana, IL 61820",None,None,2009.9.12,None
3,11571,"Austin, TX 78756",None,None,2009.9.12,Reported
4,19102,"Fort Wayne, IN 46805",None,None,2009.9.12,None
5,18293,"Venice, CA 90291",None,None,2009.9.12,Reported
6,18389,"Austin, TX 78722",None,None,2009.9.12,Reported
7,18668,"Houston, TX 77005",None,None,2009.9.12,Reported
8,28750,"Lakewood, CO 80110",None,None,2009.9.12,Reported
9,11992,"Santa Monica, CA 90404",None,None,2009.9.12,None
0,12008,"Washington, DC 20007",None,None,2009.9.12,Reported
