,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,748066,"2920 Geneva CT STE 202, Denver, CO 80238",Other,"Other situation, please describe below",2020.5.23,None
1,743220,"Allston, MA 02134",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.5.23,Reported
2,747942,"Sunnyvale, CA 94085",None,Bike was not locked,2020.5.23,Reported
3,743856,"Boise, ID 83704",None,None,2020.5.23,Reported
4,743122,"12610 Braddock Dr, Los Angeles, CA 90066",Cable lock,"Lock was cut, and left at the scene",2020.5.23,Reported
5,744024,"242 Acalanes Drive, Sunnyvale, CA 94086",U-lock,"Lock is missing, along with the bike",2020.5.23,Reported
6,743089,"Seattle, WA 98117",None,None,2020.5.22,None
7,743088,"Mountain View, CA 94041",None,None,2020.5.22,Reported
0,744248,"New Orleans, LA 70119",None,None,2020.5.22,None
1,743037,"7212 47th ave, Woodside, NY 11377",None,None,2020.5.22,None
2,745258,"Virginia Ave. Between Fairbanks and Westwood Way, Culver City, CA 90230",None,None,2020.5.22,Reported
3,743043,"Cambridge, MA 02138",Other,Bike was not locked,2020.5.22,Reported
4,743223,"Redondo Beach, CA 90277",None,None,2020.5.22,Reported
5,742987,"4600 22nd Ave NE, Seattle, WA 98105",None,None,2020.5.22,None
6,742917,"Renton, WA 98055",None,None,2020.5.22,None
0,759078,"325 9th Ave, Seattle, WA 98104",Cable lock,"Lock is missing, along with the bike",2020.5.22,Reported
1,742891,"Portland, OR 97209",U-lock,"Lock is missing, along with the bike",2020.5.22,Reported
2,723603,"ROUSES uptown 4500 Tchoupitoulas , New Orleans, LA 70115",U-lock,"Lock is missing, along with the bike",2020.5.22,None
3,742976,"Officers Gulch , Frisco, CO 80443",Cable lock,"Lock was cut, and left at the scene",2020.5.22,Reported
4,788129,"Galt, CA 95632",None,None,2020.5.22,None
5,742701,"Austin, TX 78701",Cable lock,"Lock is missing, along with the bike",2020.5.22,Reported
0,711003,"44841 San Pablo , Palm Desert, CA 92260",None,None,2020.5.22,None
1,396754,"Portland, OR 97206",U-lock,"Lock is missing, along with the bike",2020.5.22,Reported
2,742545,"Fairbanks, AK 99709",None,None,2020.5.22,None
3,744647,"Seattle, WA 98109",Cable lock,"Lock was cut, and left at the scene",2020.5.22,Reported
4,733044,"Lakewood, CO 80228",None,"Lock was opened, and left unharmed at the scene",2020.5.22,Reported
5,595283,"Minneapolis, MN",None,None,2020.5.22,None
