,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,66256,"New Orleans, LA 70119",None,None,2016.1.15,None
1,66406,"San Diego, CA 92122",U-lock and cable,"Lock was cut, and left at the scene.",2016.1.15,Reported
2,66507,"San Francisco, CA 94103",U-lock,None,2016.1.15,Reported
3,66334,"Petaluma, CA 94952",Cable lock,"Lock was opened, and left unharmed at the scene.",2016.1.15,Reported
4,42843,"Los Angeles, CA",U-lock,"Lock is missing, along with the bike.",2016.1.15,Reported
5,66307,"Urbana, IL 61801",None,None,2016.1.15,Reported
6,66324,"Tucson, AZ 85713",Not locked,Bike was not locked,2016.1.15,None
7,80325,"Scotts Valley, CA 95066",None,None,2016.1.15,Reported
8,66288,"San Francisco, CA 94110",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2016.1.15,Reported
0,66286,"Santa Clara, CA 95051",Cable lock,"Lock was cut, and left at the scene.",2016.1.15,None
1,66277,"San Luis Obispo, CA 93405",U-lock and cable,"Lock was cut, and left at the scene.",2016.1.15,None
2,66624,"Woodland Hills, CA 91367",Cable lock,None,2016.1.15,None
3,66237,"Phoenix, AZ 85003",None,None,2016.1.14,None
4,66219,"New Orleans, LA 70116",None,None,2016.1.14,None
5,66209,"Stanford, CA 94040",None,None,2016.1.14,None
6,66246,"Oakland, CA 94607",U-lock,"Lock was cut, and left at the scene.",2016.1.14,Reported
7,66282,"Hillsboro, OR 97123",Cable lock,"Lock was cut, and left at the scene.",2016.1.14,Reported
0,66200,"Oakland, CA 94612",U-lock and cable,"Lock is missing, along with the bike.",2016.1.14,Reported
1,66223,"Miami, FL 33144",None,None,2016.1.14,None
2,58767,"Eureka, CA 95503",Not locked,Bike was not locked,2016.1.14,None
3,66208,"San Diego, CA 92116",Cable lock,"Lock was cut, and left at the scene.",2016.1.14,Reported
4,66257,"San Francisco, CA",Other,"Lock was cut, and left at the scene.",2016.1.14,Reported
5,66389,"Austin, TX 78741",None,None,2016.1.14,None
6,66243,"Memphis, TN 38103",Cable lock,"Lock is missing, along with the bike.",2016.1.14,None
7,66220,"Boston, MA 02120",U-lock,"Lock is missing, along with the bike.",2016.1.14,None
8,66225,"Walnut Creek, CA 94598",Cable lock,"Lock was cut, and left at the scene.",2016.1.14,Reported
9,66131,"Tucson, AZ 85712",None,None,2016.1.13,None
0,66128,"Bristol, BS10 6EJ",None,None,2016.1.13,None
