,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,59680,"San Francisco, CA",U-lock and cable,"Lock was cut, and left at the scene.",2015.10.2,Reported
1,59926,"Los Angeles, CA 90010",Not locked,Bike was not locked,2015.10.2,Reported
2,59769,"Lawrence, KS 66045",U-lock and cable,"Lock was cut, and left at the scene.",2015.10.2,Reported
3,59983,"Oakland, CA 94610",Cable lock,None,2015.10.2,Reported
4,61316,"Seattle, WA 98107",Cable lock,"Lock was cut, and left at the scene.",2015.10.2,Reported
5,59862,"Salem, OR 97303",Cable lock,"Lock was cut, and left at the scene.",2015.10.2,Reported
6,59979,"Oakland, CA",U-lock,None,2015.10.2,Reported
7,59648,"Jacksonville, FL 32204",Not locked,None,2015.10.2,None
0,60389,"Takoma Park, MD 20912",None,None,2015.10.2,Reported
1,33304,"San Jose, CA 95126",None,None,2015.10.2,Reported
2,59930,"Washington, DC 20008",Cable lock,"Lock was cut, and left at the scene.",2015.10.2,Reported
3,59630,"San Francisco, CA 94117",Not locked,"Other situation, please describe below.",2015.10.2,None
4,59698,"Kenosha, WI 53142",Other,"Other situation, please describe below.",2015.10.2,Reported
5,59617,"Portland, OR 97202",None,None,2015.10.1,None
6,59581,"Portland, OR 97211",None,None,2015.10.1,Reported
7,59576,"Seattle, WA 98199",None,None,2015.10.1,None
8,59555,"Lakwood, CO",None,None,2015.10.1,None
9,85020,"Portland, OR 97212",None,None,2015.10.1,None
0,59643,"Buffalo, NY 14216",U-lock,Bike was not locked,2015.10.1,Reported
1,60212,"Seattle, WA 98112",Cable lock,"Lock was cut, and left at the scene.",2015.10.1,Reported
2,37145,"Portland, OR 97209",U-lock,"Other situation, please describe below.",2015.10.1,None
3,59603,"Issaquah, WA 98029",Not locked,Bike was not locked,2015.10.1,Reported
4,59563,"San Francisco, CA 94103",Other,"Other situation, please describe below.",2015.10.1,Reported
5,59561,"Philadelphia, PA 19128",Cable lock,"Lock was cut, and left at the scene.",2015.10.1,None
6,59572,"Ljubljana, 1000",None,None,2015.10.1,None
7,60153,"Portland, OR 97206",Not locked,None,2015.10.1,None
8,65152,"Washington, DC 20005",Cable lock,"Lock was cut, and left at the scene.",2015.10.1,None
9,60448,"Portland, OR",Cable lock,"Lock is missing, along with the bike.",2015.10.1,None
0,59625,"Dallas, TX 75212",None,None,2015.10.1,None
1,59564,"San Francisco, CA 94131",Other,None,2015.10.1,Reported
2,59754,"San Francisco, CA 94103",U-lock and cable,"Lock was cut, and left at the scene.",2015.10.1,None
3,60022,"San Francisco, CA 94117",Other,"Other situation, please describe below.",2015.10.1,Reported
4,60754,"Seattle, WA 98119",U-lock,"Other situation, please describe below.",2015.10.1,Reported
5,67032,"Woodland, CA 95776",Not locked,"Other situation, please describe below.",2015.10.1,None
6,59626,"Seattle, WA 98103",Cable lock,"Lock is missing, along with the bike.",2015.10.1,None
7,46940,"Scottsdale, AZ 85251",Heavy duty bicycle security chain,Bike was not locked,2015.10.1,Reported
0,63703,"Bellingham, WA 98225",Cable lock,"Lock was cut, and left at the scene.",2015.10.1,None
1,59586,"Portland, OR 97214",Other,"Other situation, please describe below.",2015.10.1,Reported
