,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,21609,"Portland, OR 97211",None,None,2012.1.15,Reported
1,24601,"Lake Oswego, OR 97034",None,None,2012.1.15,Reported
2,24185,"La Jolla, CA 92092",None,None,2012.1.14,Reported
3,24871,"Anaheim, CA 92802",None,None,2012.1.14,Reported
4,24190,"Austin, TX 78758",None,None,2012.1.14,Reported
5,24575,"Milwaukie, OR 97222",None,None,2012.1.13,Reported
6,26690,"Bellingham, WA 98225",None,None,2012.1.13,Reported
7,24594,"Portland, OR 97209",None,None,2012.1.13,Reported
8,25178,"Austin, TX 78756",None,None,2012.1.13,Reported
9,24389,"Columbus, OH 43206",None,None,2012.1.13,Reported
0,24682,"New York, NY 10016",None,None,2012.1.13,Reported
1,25373,"Santa Cruz, CA 95062",None,None,2012.1.13,Reported
2,6406,"Portland, OR 97232",None,None,2012.1.13,Reported
3,24573,"Milwaukie, OR 97222",None,None,2012.1.13,Reported
4,24577,"Milwaukie, OR 97222",None,None,2012.1.13,Reported
5,1093,"Hoboken, NJ 7030",Cable lock,"Lock is missing, along with the bike.",2012.1.12,Reported
6,24563,"Portland, OR 97213",None,None,2012.1.12,Reported
7,9719,"Gresham, OR 97080",None,None,2012.1.12,Reported
8,24077,"Milwaukie, OR 97222",None,None,2012.1.12,Reported
9,6426,"Portland, OR 97232",None,None,2012.1.11,Reported
0,6368,"Portland, OR 97212",None,None,2012.1.11,Reported
1,26681,"Palo Alto, CA 94305",None,None,2012.1.10,None
2,28756,"Portland, OR 97202",None,None,2012.1.10,Reported
3,6353,"Portland, OR 97210",None,None,2012.1.10,None
4,26400,"San Diego, CA 92108",None,None,2012.1.10,Reported
5,13871,"Middle Village, NY 11379",None,None,2012.1.10,None
6,25165,"Portland, OR 97212",None,None,2012.1.10,None
7,25108,"Portland, OR 97236",None,None,2012.1.10,Reported
8,26294,"Tampa, FL 33620",None,None,2012.1.10,Reported
9,6351,"Portland, OR 97210",None,None,2012.1.10,Reported
0,24267,"Arnold, MD 21012",None,None,2012.1.10,None
1,6376,"San Jose, CA 95125",None,None,2012.1.10,Reported
2,24556,"Portland, OR 97217",None,None,2012.1.9,Reported
3,24557,"Portland, OR 97217",None,None,2012.1.9,Reported
4,25167,"Portland, OR 97202",None,None,2012.1.8,None
5,21636,"Portland, OR 97212",None,None,2012.1.8,Reported
6,6337,"San Francisco, CA 94103",None,None,2012.1.8,Reported
7,24542,"Portland, OR 97217",None,None,2012.1.8,None
8,24551,"Portland, OR 97214",None,None,2012.1.8,None
9,24539,"Portland, OR",None,None,2012.1.8,None
0,24592,"Columbus, OH 43215",None,None,2012.1.7,Reported
1,26231,"Portland, OR 97211",None,None,2012.1.7,Reported
2,25112,"Portland, OR 97219",None,None,2012.1.7,None
3,21608,"San Francisco, CA 94112",None,None,2012.1.7,None
4,8545,"Portland, OR 97202",None,None,2012.1.6,Reported
5,24547,"Portland, OR 97203",None,None,2012.1.6,Reported
6,24134,"Portland, OR 97213",None,None,2012.1.6,Reported
7,21735,"Portland, OR 97217",None,None,2012.1.5,Reported
8,21620,"Gresham, OR 97030",None,None,2012.1.5,Reported
9,28747,"Stanton, CA 90680",None,None,2012.1.5,Reported
0,21582,"Portland, OR 97217",None,None,2012.1.5,Reported
1,25836,"Charleston, IL 61920",None,None,2012.1.5,None
2,24664,"Gresham, OR 97030",None,None,2012.1.5,Reported
3,6286,"Portland, OR 97202",None,None,2012.1.4,Reported
4,24496,"Portland, OR 97214",None,None,2012.1.4,Reported
5,9300,"Portland, OR 97034",None,None,2012.1.4,Reported
6,24014,"Portland, OR 97212",None,None,2012.1.4,None
7,24511,"Portland, OR 97232",None,None,2012.1.4,Reported
8,21581,"Portland, OR 97202",None,None,2012.1.4,None
9,24597,"Portland, OR 97213",None,None,2012.1.4,None
0,6284,"Fremont, CA 94538",None,None,2012.1.3,Reported
1,6558,"Seattle, WA 98109",None,None,2012.1.3,Reported
2,23989,"Portland, OR 97210",None,None,2012.1.2,Reported
3,24486,"Portland, OR 97203",None,None,2012.1.2,Reported
4,25194,"Portland, OR 97216",None,None,2012.1.2,None
5,26133,"Portland, OR 97216",None,None,2012.1.2,None
6,24532,"Portland, OR 97215",None,None,2012.1.2,None
7,24651,"Santa Rosa, CA 95409",None,None,2012.1.1,Reported
8,1605,"Allen, TX 75002",Not locked,Bike was not locked,2012.1.1,Reported
0,24426,"Seattle, WA 98102",None,None,2012.1.1,None
1,26605,"Portland, OR 97230",None,None,2012.1.1,Reported
2,26636,"Culver City, CA 90230",None,None,2012.1.1,None
3,25896,"Portland, OR 97230",None,None,2012.1.1,Reported
4,6118,"Seattle, WA 98102",None,None,2012.1.1,Reported
5,21808,"Portland, OR 97232",None,None,2012.1.1,Reported
6,23986,"Portland, OR 97217",None,None,2012.1.1,Reported
7,24323,"Portland, OR 97230",None,None,2012.1.1,Reported
8,21143,"Milwaukie, OR 97222",None,None,2011.12.31,Reported
9,21607,"Auburn, WA 98001",None,None,2011.12.31,Reported
0,24868,"Lynchburg, VA 24502",None,None,2011.12.31,None
1,24476,"Everett, WA 98201",None,None,2011.12.31,Reported
2,24863,"Santa Cruz, CA 95062",None,None,2011.12.31,Reported
3,24861,"Portland, OR 97202",None,None,2011.12.31,Reported
4,24534,"San Jose, CA 95120",None,None,2011.12.31,None
5,25162,"Philadelphia, PA 19130",None,None,2011.12.31,Reported
6,24475,"Portland, OR 97215",None,None,2011.12.31,None
7,24549,"Santa Cruz, CA 95519",None,None,2011.12.31,None
8,21577,"Austin, TX 78705",None,None,2011.12.31,Reported
9,24866,"Mesa, AZ 85204",None,None,2011.12.31,None
0,24588,"Palo Alto, CA 94301",None,None,2011.12.31,Reported
1,24513,"Houston, TX 77009",None,None,2011.12.31,None
2,24488,"Phoenix, AZ 850156",None,None,2011.12.31,None
3,24709,"Knoxville, TN 37916",None,None,2011.12.30,None
4,21572,"San Francisco, CA 94158",None,None,2011.12.30,None
5,23689,"Seattle, WA 98112",None,None,2011.12.30,None
6,24502,"Chico, CA 95973",None,None,2011.12.30,None
7,23929,"Santa Rosa, CA 95409",None,None,2011.12.30,Reported
8,24860,"Portland, OR 97212",None,None,2011.12.30,None
9,23914,"Portland, OR 97213",None,None,2011.12.29,None
