,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,384452,"San Francisco, CA 94110",None,None,2018.2.21,None
1,384502,"New Orleans, LA 70115",None,None,None,None
2,384489,"Redwood City, CA 94063",None,None,2018.2.21,None
3,384567,"Oakland, CA 94612",None,None,2018.2.21,Reported
4,70591,"Portland, OR 97215",Not locked,Bike was not locked,2018.2.21,Reported
5,384445,"Berkeley, CA 94703",U-lock,"Lock is missing, along with the bike.",2018.2.21,None
6,384494,"Tempe, AZ 85281",Other,"Other situation, please describe below.",2018.2.21,None
7,384446,"Columbus, OH 43202",Cable lock,"Lock is missing, along with the bike.",2018.2.21,Reported
8,384481,"Oakland, CA 94611",U-lock,"Lock is missing, along with the bike.",2018.2.21,None
0,384662,"Boston, MA 02215",Cable lock,"Lock is missing, along with the bike.",2018.2.21,None
1,384496,"New Orleans, LA 70139",None,None,2018.2.21,Reported
2,384464,"Mercer Island, WA 98040",Cable lock,"Lock was cut, and left at the scene.",2018.2.21,Reported
3,384448,"Seattle, WA 98105",None,None,2018.2.21,Reported
4,384906,"Eugene, OR 97405",Not locked,Bike was not locked,2018.2.21,Reported
5,384467,"Santa Monica, CA 90405",U-lock,"Other situation, please describe below.",2018.2.21,None
6,384455,"Indianapolis, IN IN",U-lock,"Lock was cut, and left at the scene.",2018.2.21,None
7,384304,"Oakland, CA 94609",None,None,2018.2.20,None
0,384554,"Los Angeles, CA 90025",Not locked,None,2018.2.20,Reported
1,384435,"San Francisco, CA 94103",U-lock,"Other situation, please describe below.",2018.2.20,None
2,384517,"San Francisco, CA 94103",U-lock,"Lock was cut, and left at the scene.",2018.2.20,Reported
3,384552,"Oakland, CA 94618",U-lock,"Lock is missing, along with the bike.",2018.2.20,Reported
4,394435,"Cupertino, CA 95014",U-lock,"Lock is missing, along with the bike.",2018.2.20,Reported
5,384449,"Berkeley, CA 94704",Two U-locks,"Lock is missing, along with the bike.",2018.2.20,Reported
6,384391,"New Orleans, LA 70116",None,None,2018.2.20,Reported
7,384300,"New Orleans, LA 70130",None,None,2018.2.20,None
8,379911,"Rego Park, NY 11374",Chain with padlock,None,2018.2.20,None
0,384428,"New Orleans, LA 70119",None,None,2018.2.20,Reported
1,384302,"Oakland, CA 94609",Other,"Other situation, please describe below.",2018.2.20,Reported
2,384270,"Littleton, CO 80120",None,None,2018.2.19,None
3,384207,"Pasadena, CA 91104",None,None,2018.2.19,None
4,384202,"College Park, MD 20742",None,None,2018.2.19,None
5,384199,"Inglewood, CA 90301",None,None,2018.2.19,None
6,384399,"New Orleans, LA 70130",None,None,2018.2.19,None
0,384278,"Newark, DE 19711",U-lock,None,2018.2.19,None
1,384271,"Littleton, CO 80120",None,None,2018.2.19,Reported
2,384291,"New Orleans, LA 70118",None,None,2018.2.19,None
3,384394,"New Orleans, LA 70130",None,None,2018.2.19,None
4,384209,"Minneapolis, MN 55408",Cable lock,"Lock is missing, along with the bike.",2018.2.19,None
5,387813,"San Francisco, CA 94105",Other,"Other situation, please describe below.",2018.2.19,Reported
6,384193,"Eastampton, NJ 08060",None,None,2018.2.19,Reported
7,388667,"Santa Clara, CA 95050",Not locked,None,2018.2.19,Reported
8,384598,"Vancouver, WA 98660",None,None,2018.2.19,None
9,384179,"Portland, OR 97232",None,None,2018.2.18,None
0,384128,"San Francisco, CA 941095",None,None,2018.2.18,None
1,384438,"Venice, CA 90291",Heavy duty bicycle security chain,Bike was not locked,2018.2.18,Reported
