,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,62345,"Pasadena, CA 91107",Cable lock,"Lock was cut, and left at the scene.",2015.11.8,None
1,62358,"Kansas City, MO 64108",None,None,2015.11.8,None
2,62430,"Brooklyn, NY 11249",Cable lock,"Lock was cut, and left at the scene.",2015.11.8,None
3,62370,"San Francisco, CA 94122",None,None,2015.11.8,None
4,62491,"Portland, OR 97205",Other,"Other situation, please describe below.",2015.11.8,None
5,62830,"Washington, DC 20010",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2015.11.8,Reported
6,62342,"New York, NY 10023",U-lock and cable,"Lock was cut, and left at the scene.",2015.11.8,Reported
7,62584,"San Francisco, CA 94123",Not locked,None,2015.11.8,Reported
8,62344,"Oakland, CA 94611",Not locked,"Other situation, please describe below.",2015.11.8,Reported
9,62346,"Brooklyn, NY 11216",U-lock and cable,"Lock is missing, along with the bike.",2015.11.8,None
0,62337,"Federal Way, WA 98003",Not locked,None,2015.11.8,None
1,62500,"San Francisco, CA 94131",Not locked,None,2015.11.8,None
2,62637,"Rego Park, NY 11374",Not locked,Bike was not locked,2015.11.8,Reported
3,62419,"Boston, MA 02115",Cable lock,"Lock is missing, along with the bike.",2015.11.8,Reported
4,62397,"Oakland, CA 94611",Not locked,"Other situation, please describe below.",2015.11.8,None
5,62598,"Vancouver, WA 98661",None,None,2015.11.8,Reported
6,62332,"Bellingham, WA 98225",None,None,2015.11.8,None
7,62279,"Palm Desert, CA 92260",None,None,2015.11.7,None
8,62280,"Indianapolis, IN 46221",Cable lock,"Lock is missing, along with the bike.",2015.11.7,Reported
0,62312,"San Francisco, CA 94114",None,Bike was not locked,2015.11.7,None
1,62295,"Hershey, PA 17033",None,None,2015.11.7,Reported
2,62417,"Stanford, CA 94305",Not locked,None,2015.11.7,None
3,62585,"La Jolla, CA 92092",Cable lock,"Lock is missing, along with the bike.",2015.11.7,None
4,62305,"San Francisco, CA 94123",None,"Other situation, please describe below.",2015.11.7,Reported
