,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,79565,"Milton, WA 98354",Cable lock,"Lock is missing, along with the bike.",2016.6.3,Reported
1,79569,"Seattle, WA 98117",U-lock,None,2016.6.3,Reported
2,79479,"San Diego, CA 92101-4160",U-lock and cable,"Other situation, please describe below.",2016.6.3,None
3,80113,"Somerville, MA 02143",U-lock and cable,"Lock was cut, and left at the scene.",2016.6.3,None
4,93713,"Arlington, WA",Not locked,None,2016.6.3,Reported
5,79377,"Charlotte, NC 28203",None,None,2016.6.2,None
6,79327,"Portland, OR 97204",None,None,2016.6.2,None
7,79305,Edmonton,None,None,2016.6.2,None
8,79793,"Sauk Rapids, MN 56379",None,None,2016.6.2,None
0,79371,"Tempe, AZ 85252",Not locked,Bike was not locked,2016.6.2,None
1,79483,"San Francisco, CA",U-lock and cable,"Lock was cut, and left at the scene.",2016.6.2,Reported
2,79474,"Taylorsville, UT 84129",Other,None,2016.6.2,Reported
3,79576,"Seattle, WA 98104",Other,"Other situation, please describe below.",2016.6.2,Reported
4,79789,"Sauk Rapids, MN 56379",None,None,2016.6.2,None
5,80521,"Brooklyn, NY 11238",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2016.6.2,None
6,79574,"Santa Monica, CA 90401",Cable lock,"Lock is missing, along with the bike.",2016.6.2,None
7,79467,"Houston, TX 77021",Cable lock,"Lock is missing, along with the bike.",2016.6.2,Reported
8,79411,Vancouver,None,None,2016.6.2,None
9,79790,"Sauk Rapids, MN 56379",None,None,2016.6.2,None
0,79323,"New Orleans, LA 70119",U-lock and cable,"Lock is missing, along with the bike.",2016.6.2,Reported
1,79324,"Milwaukee, WI WI",Chain with padlock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2016.6.2,None
2,79333,"Sacramento, CA 95825",Cable lock,"Lock was cut, and left at the scene.",2016.6.2,Reported
3,79617,"Maitland, FL 32751",Not locked,None,2016.6.2,None
4,84680,"Seattle, WA 98112",Not locked,None,2016.6.2,Reported
5,79619,"Madison, WI 53715",Cable lock,"Lock was cut, and left at the scene.",2016.6.2,Reported
6,79326,"Chicago, IL 60611",Cable lock,"Lock is missing, along with the bike.",2016.6.2,Reported
7,79310,"Seattle, WA 98103",U-lock and cable,"Lock was cut, and left at the scene.",2016.6.2,None
8,79335,"Sacramento, CA 95825",Cable lock,"Lock was cut, and left at the scene.",2016.6.2,Reported
0,79406,"Los Angeles, CA 90025",Cable lock,"Lock was cut, and left at the scene.",2016.6.2,Reported
1,84350,"Seattle, WA 98103",U-lock,"Lock was opened, and left unharmed at the scene.",2016.6.2,None
