,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,391888,"Veneta, OR 97487",Not locked,None,2018.5.5,Reported
1,391390,"New Orleans, LA 70119",None,None,2018.5.5,Reported
2,391800,"Charlottesville, VA 22902",Cable lock,"Lock is missing, along with the bike.",2018.5.5,None
3,392161,"Sunnyvale, CA 94086",U-lock and cable,"Lock is missing, along with the bike.",2018.5.5,None
4,392240,"Seattle, WA 98178",None,None,2018.5.5,Reported
5,391426,"San Jose, CA 95125",Not locked,Bike was not locked,2018.5.5,Reported
6,392021,"Portland, OR 97217",None,None,2018.5.5,Reported
7,391706,"San Francisco, CA 94122",U-lock,"Lock was cut, and left at the scene.",2018.5.5,Reported
8,391828,"Santa Barbara, CA 93105",None,None,2018.5.5,Reported
9,391630,"Tustin, CA 92780",Cable lock,"Lock is missing, along with the bike.",2018.5.5,Reported
0,392242,"Louisville, CO 80027",U-lock and cable,"Lock is missing, along with the bike.",2018.5.5,None
1,391547,"Washington, DC 20036",Cable lock,"Lock was cut, and left at the scene.",2018.5.5,Reported
2,391381,"Albuquerque, NM 87102",U-lock and cable,"Lock is missing, along with the bike.",2018.5.5,None
3,391916,"Alameda, CA 94501",Cable lock,"Lock is missing, along with the bike.",2018.5.5,Reported
4,391641,"Brooklyn, NY 11221",U-lock,"Lock is missing, along with the bike.",2018.5.5,None
5,391476,"Oakland, CA 94607",U-lock and cable,"Lock is missing, along with the bike.",2018.5.5,None
6,391802,"Veneta, OR 97487",Not locked,None,2018.5.5,Reported
7,391469,"Glen Allen, VA 23059",Not locked,Bike was not locked,2018.5.5,Reported
8,391433,"Los Angeles, CO 90048",None,None,2018.5.5,Reported
0,389825,"Seattle, WA 98104-3709",Cable lock,"Lock was cut, and left at the scene.",2018.5.5,Reported
1,391866,"Shoreline, WA 98155",Not locked,"Other situation, please describe below.",2018.5.5,None
2,391232,"Seattle, WA 98105",None,None,2018.5.4,None
3,391219,"Denver, CO 80204",None,None,2018.5.4,None
4,391207,"Minneapolis, MN 55414",None,None,2018.5.4,None
5,391199,"San Francisco, CA 94122",None,None,2018.5.4,Reported
6,391287,"New Orleans, LA 70116",None,None,2018.5.4,Reported
7,388494,"Oakland, CA 94607",Two U-locks,"Lock was cut, and left at the scene.",2018.5.4,None
8,388912,"Boise, ID 83716",Cable lock,"Lock is missing, along with the bike.",2018.5.4,None
0,391285,"New Orleans, LA 70116",None,None,2018.5.4,Reported
1,391174,"Westminster, CA 92683",Cable lock,"Other situation, please describe below.",2018.5.4,None
2,391667,"Santa Rosa, CA 95404",Cable lock,"Lock is missing, along with the bike.",2018.5.4,None
3,391246,"Boston, MA 02215",None,"Lock was cut, and left at the scene.",2018.5.4,None
4,391337,"San Francisco, CA 94115",Heavy duty bicycle security chain,"Lock was cut, and left at the scene.",2018.5.4,Reported
