,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,100255,"Tucson, AZ 85719",None,None,2016.10.10,Reported
1,100160,"La Jolla, CA 92121",None,None,2016.10.9,None
2,100156,"San Francisco, CA 94131",None,None,2016.10.9,None
3,100151,"San Mateo, CA 94401",None,None,2016.10.9,None
4,100149,"San Francisco, CA 94103",None,None,2016.10.9,None
5,618454,"Wauwatosa, WI 53225",Not locked,"Other situation, please describe below.",2016.10.9,None
6,101064,"Davis, CA 95616",Cable lock,"Lock was cut, and left at the scene.",2016.10.9,Reported
7,100234,"Milwaukee, WI 53208",None,None,2016.10.9,Reported
0,100247,"San Francisco, CA 94110",None,None,None,None
1,100207,"Washington, DC 20001",Cable lock,"Lock is missing, along with the bike.",2016.10.9,Reported
2,100379,"Seattle, WA 98105",U-lock,"Lock is missing, along with the bike.",2016.10.9,Reported
3,100345,"New Orleans, LA 70119",None,None,2016.10.9,Reported
4,100155,"Portland, OR 97215",None,None,2016.10.9,Reported
5,100169,"San Francisco, CA 94103",None,None,2016.10.9,None
6,100140,"Davis, CA 95616",None,"Lock is missing, along with the bike.",2016.10.9,None
7,100130,"Calabasas, CA 91302",Other,"Lock was opened, and left unharmed at the scene.",2016.10.9,Reported
8,100229,"Milwaukee, WI 53208",None,None,2016.10.9,Reported
0,100042,"Portland, OR 97218",None,None,2016.10.8,None
1,100039,"Santa Monica, CA",None,None,2016.10.8,None
2,99987,"Chicago, IL 60607",U-lock and cable,"Lock is missing, along with the bike.",2016.10.8,Reported
3,99970,"Missoula, MT 59801",None,None,2016.10.8,None
4,99986,"Tucson, AZ 85705",None,None,2016.10.8,None
5,100043,"Allston, MA 02134",U-lock,"Lock is missing, along with the bike.",2016.10.8,None
6,100380,"Austin, TX 78704",Cable lock,"Lock was cut, and left at the scene.",2016.10.8,Reported
7,31184,"Indianapolis, IN 46202",Cable lock,"Lock was cut, and left at the scene.",2016.10.8,Reported
0,99982,"New Orleans, LA 70116",None,None,2016.10.8,None
