,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,767362,"21 overlook ridge terrace , Revere, MA 02151",None,"Lock was cut, and left at the scene",2020.6.20,Reported
1,767312,"Grand Rapids, MI 49503",Not locked,None,2020.6.20,None
2,767780,"Arlington, VA 22205",Other,"Other situation, please describe below",2020.6.20,Reported
3,767318,"Austin, TX 78702",U-lock,"Lock was cut, and left at the scene",2020.6.20,Reported
4,768292,"Denver, CO 80204",Not locked,Bike was not locked,2020.6.20,Reported
5,845892,"Boulder, CO 80304",None,None,2020.6.20,None
6,791505,"Washington, DC 20009",None,None,2020.6.20,None
0,785977,"2600 Crystal Drive, Arlington, VA 22202",Cable lock,"Lock was cut, and left at the scene",2020.6.20,Reported
1,767130,"Alexandria, VA 22305",Cable lock,"Lock is missing, along with the bike",2020.6.20,None
2,767145,"1036-1000 Liebelt Ct, San Jose, CA 95126, San Jose, CA 95126",None,None,2020.6.20,Reported
3,767271,"Salt Lake City, UT 84106",None,None,2020.6.20,Reported
4,307067,"San Francisco, CA 94117",Not locked,Bike was not locked,2020.6.20,Reported
0,766806,"San Jose, CA 91533",None,None,2020.6.20,Reported
1,766809,"San Francisco, CA 94117",Not locked,Bike was not locked,2020.6.20,Reported
2,766822,"288 E. 8th Street, Boston, MA 02127",U-lock,Bike was not locked,2020.6.20,Reported
3,774443,"Lodi, CA 95242",None,None,2020.6.20,Reported
4,766818,"Seattle, WA 98112",U-lock,"Lock is missing, along with the bike",2020.6.20,Reported
5,766777,"Anaheim, CA 92805",None,None,2020.6.20,None
6,766753,"Dodge & Lee, Evanston, IL 60202",Not locked,"Other situation, please describe below",2020.6.20,Reported
7,766745,"Denver, CO 80204",None,None,2020.6.20,Reported
8,777274,"Kenner, LA 70065",Not locked,Bike was not locked,2020.6.20,Reported
0,766709,"Minneapolis, MN 55417",None,None,2020.6.20,None
1,766682,"Littleton, CO 80123",None,None,2020.6.20,None
2,734084,"Boulder, CO 80302",Chain with padlock,"Lock is missing, along with the bike",2020.6.20,Reported
3,768243,"Seattle, WA 98166",None,None,2020.6.20,Reported
4,768233,"New Orleans, LA 70115",None,None,2020.6.20,None
5,769023,"Highlands Ranch, CO 80130",None,None,2020.6.20,None
6,766830,"New Orleans, LA 70117",None,None,2020.6.20,None
7,768083,"Morgan Hill, CA 95037",Other,"Other situation, please describe below",2020.6.20,Reported
0,768159,"14679 NE 95th St, Redmond, WA 98052",None,None,2020.6.20,None
1,767138,"Minneapolis, MN 55408",Cable lock,"Lock was cut, and left at the scene",2020.6.20,Reported
2,767213,"stewart st & 3rd Ave, Seattle, WA",Cable lock,"Lock is missing, along with the bike",2020.6.20,Reported
3,766796,"Minneapolis, MN 55417",Other,None,2020.6.20,None
4,768481,"Sunnyvale, CA 94086",Not locked,Bike was not locked,2020.6.20,Reported
5,768835,"Phoenix, AZ 85020",Other,"Other situation, please describe below",2020.6.20,Reported
6,766644,"Washington, DC 20001",None,None,2020.6.20,None
7,768672,"Austin, TX 78704",Cable lock,"Lock is missing, along with the bike",2020.6.20,Reported
