,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,784726,"Lafayette, LA",None,None,2020.7.7,Reported
1,784335,"120 Broadway , Seattle, WA 98122",Cable lock,"Lock is missing, along with the bike",2020.7.7,None
2,784265,"Salt Lake City, UT 84109",None,None,2020.7.7,None
3,784146,"Tacoma, WA 98403",None,None,2020.7.7,None
4,784919,"E 4600 S & Adams Ave, South Ogden, UT 84403",Not locked,Bike was not locked,2020.7.7,Reported
0,79560,"UW Lightrail Station, Seattle, WA 98195",None,"Lock was cut, and left at the scene",2020.7.7,Reported
1,784038,"14727 W Magnolia Blvd, Los Angeles, CA 91403",Cable lock,"Lock was cut, and left at the scene",2020.7.7,None
2,784034,"10720 OHIO AVE, Los Angeles, CA 90024",Cable lock,"Lock was cut, and left at the scene",2020.7.7,Reported
3,784004,"Seattle, WA 98103",None,None,2020.7.7,None
4,783963,"Lacey, WA 98516",None,None,2020.7.7,None
0,783901,"Sequim, WA 98382",None,None,2020.7.7,None
1,785166,"Seattle, WA 98115",Not locked,"Other situation, please describe below",2020.7.7,Reported
2,783848,"Chicago, IL 60657",None,Bike was not locked,2020.7.7,Reported
3,785122,"New Orleans, LA 70129",None,None,2020.7.7,None
4,785150,"Seattle, WA 98115",Not locked,"Other situation, please describe below",2020.7.7,Reported
5,783817,"15467 Mcdonnell , Fontana, CA 92336",None,None,2020.7.7,None
0,760127,"3827 Overland Avenue (LA Fitness), Los Angeles, CA 90232",Other,"Lock is missing, along with the bike",2020.7.7,Reported
1,784362,"657 18th Ave, San Francisco, CA 94121",Other,"Other situation, please describe below",2020.7.7,Reported
0,783836,"10720 OHIO AVE, Los Angeles, CA 90024",Cable lock,"Lock was cut, and left at the scene",2020.7.7,Reported
1,783853,"10720 OHIO AVE, Los Angeles, CA 90024",Cable lock,"Lock was cut, and left at the scene",2020.7.7,Reported
2,789037,"2576 Washington St, San Francisco, CA 94115",U-lock,"Lock is missing, along with the bike",2020.7.7,Reported
3,783890,"Manhattan Beach, CA 90266",Not locked,Bike was not locked,2020.7.7,Reported
4,784163,"75 Behr Avenue, San Francisco, CA 94131",Cable lock,"Lock is missing, along with the bike",2020.7.7,Reported
0,785109,"Denver, CO 80210",U-lock,"Lock was cut, and left at the scene",2020.7.7,Reported
1,783596,"Chicago, IL 60657",None,None,2020.7.7,None
2,783600,"Palo Alto, CA 94306",U-lock,None,2020.7.7,None
3,783603,"Palo Alto, CA 94306",Other,None,2020.7.7,None
4,785078,"Washington, DC 20017",Cable lock,None,2020.7.7,None
5,783571,"232 Carroll st NW, Washington, DC 20012",Cable lock,None,2020.7.6,Reported
6,783883,"Chicago, IL 60657",None,None,2020.7.6,Reported
7,784603,"Canby, OR 97013",None,None,2020.7.6,Reported
8,784360,"1800 Brea Blvd, Fullerton, CA 92835",Cable lock,"Lock is missing, along with the bike",2020.7.6,Reported
9,783537,"Rochester, NY 14618",None,None,2020.7.6,None
0,783539,"3415 Pierce Street Apt 101, San Francisco, CA 94123",None,None,2020.7.6,None
1,783540,"Salt Lake City, UT 84106",None,None,2020.7.6,None
2,790005,"Issaquah, WA 98029",Not locked,None,2020.7.6,Reported
3,783502,"Chicago, IL 60625",None,None,2020.7.6,None
4,783863,"Janns Rd and Moorpark Rd, Thousand Oaks, CA 91360",None,None,2020.7.6,Reported
5,787873,"Kendall Park, NJ 08824",Not locked,Bike was not locked,2020.7.6,None
6,783448,"Washington, DC 20002",None,None,2020.7.6,None
0,661941,"Salt Lake City, UT",None,None,2020.7.6,None
1,784197,"St. Louis Park, MN 55416",U-lock,"Lock was cut, and left at the scene",2020.7.6,Reported
2,785107,"Lic, NY 11101",None,None,2020.7.6,None
3,785292,"Seattle, WA 98107",None,None,2020.7.6,Reported
4,747796,"Lakecreek pkwy and 183, Austin, TX 78729",Cable lock,"Lock is missing, along with the bike",2020.7.6,None
5,783361,"1111 S Plantation Dr, St. George, UT 84770",None,None,2020.7.6,None
6,783371,"Washington, DC 20002",None,None,2020.7.6,Reported
0,784135,"Brooklyn, NY 11238",None,"Other situation, please describe below",2020.7.6,None
1,783351,"4108 East Augusta Court, Washington, UT 84780",Cable lock,"Object that bike was locked to was broken, removed, or otherwise compromised",2020.7.6,Reported
2,783316,"69 Mull Ave, Akron, OH 44313",Other,"Other situation, please describe below",2020.7.6,Reported
3,784010,"Westminster, CO 80021",None,None,2020.7.6,Reported
4,783284,"Denver, CO 80209",Cable lock,"Lock was cut, and left at the scene",2020.7.6,None
5,783224,"1521 10th Ave, Seattle, WA 98102",Heavy duty bicycle security chain,"Lock was opened, and left unharmed at the scene",2020.7.6,Reported
0,783220,"Denver, CO 80203",Other,"Lock was cut, and left at the scene",2020.7.6,Reported
1,785610,"583 Battery St. , Seattle, WA 98121",Cable lock,None,2020.7.6,None
2,783198,"Tigard, OR 97224",None,None,2020.7.6,None
3,796746,"Austin, TX 78723",None,Bike was not locked,2020.7.6,Reported
4,783087,"Portland, OR 97202",None,None,2020.7.6,Reported
5,783965,"520 2nd ave w , Seattle, WA 98119",Heavy duty bicycle security chain,"Lock is missing, along with the bike",2020.7.6,None
6,786099,"330 Brookline Ave, Boston, MA 02215",Cable lock,"Lock is missing, along with the bike",2020.7.6,Reported
7,793295,"Chicago, IL 60611",U-lock and cable,"Lock is missing, along with the bike",2020.7.6,Reported
8,783125,"Portland, OR 97214",Not locked,"Other situation, please describe below",2020.7.6,None
