,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,403261,"Malden, MA 02148",Cable lock,"Lock is missing, along with the bike.",2018.7.18,None
1,403376,"Buxton, OR 97109",U-lock,"Object that bike was locked to was broken, removed, or otherwise compromised.",2018.7.18,Reported
2,403370,"San Francisco, CA 94110",Cable lock,"Lock is missing, along with the bike.",2018.7.18,None
3,403246,"Milwaukee, WI 53202",Not locked,None,2018.7.18,Reported
4,403286,"Los Angeles, CA 90064",None,None,2018.7.18,Reported
5,403339,"Indianapolis, IN 46202",U-lock and cable,"Lock is missing, along with the bike.",2018.7.18,Reported
6,403746,"Salt Lake City, UT 84116",None,None,2018.7.18,Reported
7,403310,"College Park, MD 20740",U-lock,"Lock is missing, along with the bike.",2018.7.18,Reported
0,403142,"Corvallis, OR 97333",None,None,2018.7.17,None
1,403209,"Portland, OR 97217",Not locked,Bike was not locked,2018.7.17,Reported
2,403871,"Wake, NC 27587",Not locked,None,2018.7.17,None
3,403208,"Willsonville, OR 97070",U-lock and cable,"Lock is missing, along with the bike.",2018.7.17,Reported
4,404234,"Harrisburg, PA 17102",None,None,2018.7.17,None
5,403221,"New Orleans, LA 70125-2723",U-lock,None,2018.7.17,Reported
0,403203,"Santa Monica, CA 90404",Cable lock,"Lock was cut, and left at the scene.",2018.7.17,Reported
1,403191,"Seattle, WA 98136",Cable lock,"Lock is missing, along with the bike.",2018.7.17,Reported
2,403162,"Tonawanda, NY 14223",None,None,2018.7.17,None
3,403157,"Baltimore, MD 21218",Other,"Lock is missing, along with the bike.",2018.7.17,Reported
4,403129,"Salem, OR 97302",Other,"Other situation, please describe below.",2018.7.17,Reported
5,403197,"Brooklyn, NY 11215",Heavy duty bicycle security chain,"Lock is missing, along with the bike.",2018.7.17,Reported
6,403196,"Washigton, DC 20009",Not locked,"Other situation, please describe below.",2018.7.17,Reported
7,405044,"Los Angeles, CA 90014",Cable lock,"Lock was cut, and left at the scene.",2018.7.17,Reported
8,403212,"New Orleans, LA 70125-2723",U-lock,"Lock is missing, along with the bike.",2018.7.17,Reported
0,403192,"Long Beach, CA 90802",Other,"Other situation, please describe below.",2018.7.17,Reported
1,403206,"Salt Lake City, UT 84111",Cable lock,"Lock is missing, along with the bike.",2018.7.17,Reported
2,403418,"East Amherst, NY 14051",Other,None,2018.7.17,Reported
3,403147,"San Antonio, TX 78215",Cable lock,"Lock is missing, along with the bike.",2018.7.17,None
4,403340,"Chicago, IL 60607",U-lock and cable,"Lock is missing, along with the bike.",2018.7.17,Reported
5,403262,"Portland, OR 97202",Not locked,Bike was not locked,2018.7.17,Reported
0,446890,"Tacoma, WA 98403",Not locked,"Lock is missing, along with the bike",2018.7.16,Reported
1,403041,"Marina Del Rey, CA 90045",None,None,2018.7.16,None
2,403039,"Grand Rapids, MI 49523",None,None,2018.7.16,None
3,449115,"Wantagh, NY 11793",Other,None,2018.7.16,Reported
4,402983,Calgary,None,None,2018.7.16,None
0,402980,"Los Angeles, CA 90064",None,None,2018.7.16,None
1,402994,"Seattle, WA 98103",None,None,2018.7.16,Reported
2,403001,"Stanford, CA 94305",None,"Lock is missing, along with the bike.",2018.7.16,None
3,403423,"Brooklyn, NY 11238",Not locked,None,2018.7.16,None
4,404626,"Oakland, CA",None,None,2018.7.16,None
5,403121,"Tucson, AZ 85705",None,None,2018.7.16,Reported
