,Bike ID,Location,Locking description,Locking circumvented,Date stolen,Police report
0,634811,"Baltimore, MD 21218",None,None,2019.7.25,None
1,688129,"CA, Crescent City, CA 95531",Cable lock,"Lock was cut, and left at the scene",2019.7.25,Reported
2,635444,"Tucson, AZ 85701",Cable lock,"Lock was cut, and left at the scene",2019.7.25,None
3,634870,"1405 N Wells St, Chicago, IL 60610",U-lock,"Lock is missing, along with the bike",2019.7.25,Reported
4,635063,"Portland, OR 97219",None,None,2019.7.25,Reported
5,634885,"Salt Lake City, UT 84111",None,None,2019.7.25,Reported
6,634801,"114 E 37th, New York, NY 10016",None,None,2019.7.25,None
7,634939,"Boise, ID 83702",None,None,2019.7.25,Reported
0,635258,"Seattle, WA 98102",Not locked,Bike was not locked,2019.7.25,Reported
1,636203,"New Haven, CT 06515",None,None,2019.7.25,None
2,634782,"Seattle, WA 98109",Not locked,Bike was not locked,2019.7.25,None
3,635945,"Canyonville, OR 97417",None,None,2019.7.25,Reported
4,635942,"Canyonville, OR 97417",None,None,2019.7.25,Reported
5,634796,"San Francisco, CA 94107",U-lock,"Lock is missing, along with the bike",2019.7.25,Reported
6,635904,"714 Taylor ave , Seattle, WA 98109",None,None,2019.7.24,Reported
7,634946,"10th and Ogden St, Denver, CO 80218",None,None,2019.7.24,Reported
0,643041,"116 East 37th Street, New York, NY 10016",None,None,2019.7.24,None
1,634721,"WeWork, 312 Arizona, Santa Monica, CA 90404",Cable lock,"Lock was cut, and left at the scene",2019.7.24,Reported
2,636204,"The Dana on Mission Bay hotel 1710 W Mission Bay Dr, San Diego, CA 92109",Cable lock,"Lock was cut, and left at the scene",2019.7.24,Reported
3,634698,"San Francisco, CA 94122",None,None,2019.7.24,None
4,634719,"Eugene, OR 97401",U-lock and cable,"Lock was cut, and left at the scene",2019.7.24,Reported
5,634688,"291 E,Berrien, Galesburg, IL 61401",None,None,2019.7.24,None
0,634932,"New Orleans, LA 70118",None,None,2019.7.24,None
1,634666,"Creative arts team 101 W 31st. street, New York, NY 10001",None,None,2019.7.24,None
2,635033,"Bethesda, MD 20815",Cable lock,"Lock is missing, along with the bike",2019.7.24,Reported
3,634984,"Bethesda, MD",Cable lock,"Lock is missing, along with the bike",2019.7.24,Reported
4,634792,"Washington, DC 20004",Cable lock,"Lock is missing, along with the bike",2019.7.24,Reported
5,634646,"Silver Lake, CA 90029",U-lock and cable,"Lock was cut, and left at the scene",2019.7.24,None
6,634962,"San Jose, CA 95125",Other,"Other situation, please describe below",2019.7.24,Reported
7,640107,"Rancho Cucmonga, CA",Two U-locks,"Lock was cut, and left at the scene",2019.7.24,None
